,playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
3806,lopezja02,2007,ALCS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,7.0,6.0,16.0,1.0,7.0,1.0,38.0,,26.0,21.0,1.0,1.0,12.0,1.0,12.0,1.0,34.0,1.0
3807,lopezja02,2007,ALDS1,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
3808,lopezja02,2007,WS,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
3809,lyonbr01,2007,NLCS,ARI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,,1.0,1.0,1.0,1.0,10.0,18.0,1.0,1.0,1.0,1.0
3810,lyonbr01,2007,NLDS1,ARI,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,4.0,4.0,11.0,,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0
3811,marmoca01,2007,NLDS1,CHN,NL,1.0,26.0,15.0,1.0,1.0,1.0,1.0,10.0,6.0,12.0,41.0,10.0,18.0,28.0,,1.0,1.0,1.0,1.0,16.0,1.0,9.0,1.0,34.0,1.0
3812,mastnto01,2007,ALCS,CLE,AL,26.0,1.0,29.0,1.0,1.0,1.0,1.0,15.0,4.0,1.0,1.0,7.0,9.0,15.0,,1.0,1.0,1.0,1.0,19.0,18.0,1.0,1.0,67.0,1.0
3813,matsuda01,2007,ALCS,BOS,AL,26.0,26.0,15.0,26.0,1.0,1.0,1.0,30.0,20.0,24.0,21.0,7.0,26.0,31.0,,1.0,41.0,1.0,1.0,43.0,1.0,18.0,1.0,34.0,1.0
3814,matsuda01,2007,ALDS1,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,15.0,12.0,12.0,1.0,10.0,9.0,34.0,,1.0,21.0,1.0,1.0,25.0,1.0,9.0,1.0,1.0,1.0
3815,matsuda01,2007,WS,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,6.0,9.0,1.0,10.0,15.0,17.0,,1.0,1.0,26.0,1.0,24.0,1.0,6.0,1.0,1.0,1.0
3816,mesajo01,2007,NLDS2,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,1.0,7.0,1.0,50.0,,1.0,1.0,1.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0
3817,moralfr01,2007,NLCS,COL,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,13.0,9.0,5.0,1.0,4.0,7.0,32.0,,1.0,1.0,26.0,1.0,19.0,1.0,4.0,1.0,1.0,1.0
3818,moralfr01,2007,NLDS2,COL,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,10.0,6.0,12.0,21.0,7.0,9.0,28.0,,1.0,1.0,26.0,1.0,15.0,1.0,9.0,1.0,1.0,1.0
3819,moralfr01,2007,WS,COL,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,10.0,12.0,28.0,1.0,4.0,4.0,44.0,,1.0,1.0,1.0,100.0,18.0,1.0,20.0,1.0,1.0,1.0
3820,moseldu01,2007,ALDS1,LAA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,34.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,18.0
3821,moyerja01,2007,NLDS2,PHI,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,9.0,5.0,1.0,7.0,7.0,25.0,,1.0,1.0,1.0,1.0,25.0,1.0,4.0,15.0,1.0,1.0
3822,mussimi01,2007,ALDS2,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,7.0,9.0,1.0,13.0,9.0,27.0,,26.0,1.0,1.0,1.0,21.0,1.0,6.0,15.0,1.0,34.0
3823,myersbr01,2007,NLDS2,PHI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,9.0,34.0,,1.0,1.0,1.0,1.0,7.0,34.0,1.0,1.0,1.0,1.0
3824,nippedu01,2007,NLCS,ARI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,7.0,13.0,,1.0,1.0,1.0,1.0,9.0,18.0,1.0,1.0,1.0,1.0
3825,ohlenro01,2007,ALDS2,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,12.0,21.0,4.0,1.0,58.0,,1.0,1.0,26.0,1.0,10.0,1.0,9.0,1.0,1.0,1.0
3826,okajihi01,2007,ALCS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,16.0,7.0,1.0,1.0,7.0,9.0,22.0,,26.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,18.0
3827,okajihi01,2007,ALDS1,BOS,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,4.0,7.0,13.0,,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0
3828,okajihi01,2007,WS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,12.0,7.0,12.0,41.0,1.0,18.0,27.0,,1.0,1.0,1.0,1.0,16.0,1.0,9.0,1.0,1.0,1.0
3829,oliveda02,2007,ALDS1,LAA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,9.0,1.0,1.0,1.0,41.0,,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0
3830,owingmi01,2007,NLCS,ARI,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,12.0,10.0,9.0,21.0,7.0,7.0,34.0,,1.0,1.0,26.0,1.0,22.0,1.0,18.0,1.0,1.0,1.0
3831,papeljo01,2007,ALCS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,16.0,6.0,1.0,1.0,7.0,9.0,18.0,,26.0,1.0,1.0,1.0,21.0,34.0,1.0,1.0,1.0,1.0
3832,papeljo01,2007,ALDS1,BOS,AL,26.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,4.0,1.0,,1.0,1.0,1.0,1.0,8.0,18.0,1.0,1.0,1.0,1.0
3833,papeljo01,2007,WS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,75.0,14.0,4.0,1.0,1.0,1.0,9.0,15.0,,1.0,1.0,1.0,1.0,15.0,50.0,1.0,1.0,1.0,1.0
3834,penato03,2007,NLCS,ARI,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,21.0,10.0,,1.0,1.0,1.0,1.0,12.0,18.0,1.0,1.0,1.0,1.0
3835,penato03,2007,NLDS1,ARI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,34.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,34.0
3836,perezra01,2007,ALCS,CLE,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,4.0,12.0,20.0,41.0,7.0,1.0,64.0,,1.0,1.0,1.0,1.0,14.0,1.0,23.0,1.0,1.0,1.0
3837,perezra01,2007,ALDS2,CLE,AL,26.0,1.0,29.0,1.0,1.0,1.0,1.0,19.0,6.0,5.0,21.0,4.0,18.0,16.0,,1.0,1.0,1.0,1.0,22.0,18.0,4.0,1.0,1.0,18.0
3838,pettian01,2007,ALDS2,NYA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,20.0,12.0,1.0,1.0,7.0,15.0,32.0,,1.0,1.0,1.0,1.0,26.0,1.0,1.0,15.0,1.0,18.0
3839,riverma01,2007,ALDS2,NYA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,15.0,4.0,1.0,1.0,4.0,18.0,13.0,,26.0,1.0,26.0,1.0,20.0,34.0,1.0,15.0,1.0,1.0
3840,rodrifr03,2007,ALDS1,LAA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,21.0,4.0,4.0,50.0,,26.0,1.0,1.0,1.0,4.0,18.0,6.0,1.0,1.0,1.0
3841,romerjc01,2007,NLDS2,PHI,NL,1.0,26.0,29.0,1.0,1.0,1.0,1.0,7.0,6.0,5.0,1.0,1.0,4.0,34.0,,1.0,1.0,1.0,1.0,10.0,18.0,4.0,1.0,1.0,1.0
3842,sabatcc01,2007,ALCS,CLE,AL,1.0,50.0,15.0,26.0,1.0,1.0,1.0,32.0,27.0,47.0,21.0,23.0,26.0,41.0,,26.0,21.0,75.0,1.0,54.0,1.0,34.0,15.0,1.0,50.0
3843,sabatcc01,2007,ALDS2,CLE,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,16.0,7.0,12.0,41.0,20.0,15.0,23.0,,26.0,1.0,1.0,1.0,25.0,1.0,9.0,1.0,1.0,1.0
3844,santaer01,2007,ALDS1,LAA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,1.0,1.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0
3845,schilcu01,2007,ALCS,BOS,AL,26.0,1.0,15.0,26.0,1.0,1.0,1.0,36.0,24.0,28.0,60.0,1.0,24.0,33.0,,1.0,1.0,1.0,1.0,49.0,1.0,20.0,1.0,34.0,34.0
3846,schilcu01,2007,ALDS1,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,22.0,10.0,1.0,1.0,4.0,12.0,24.0,,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,18.0
3847,schilcu01,2007,WS,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,7.0,5.0,1.0,7.0,12.0,23.0,,1.0,1.0,26.0,1.0,23.0,1.0,4.0,15.0,1.0,18.0
3848,shielsc01,2007,ALDS1,LAA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,13.0,12.0,1.0,,1.0,1.0,1.0,1.0,15.0,1.0,4.0,1.0,1.0,18.0
3849,slatedo01,2007,NLCS,ARI,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,7.0,4.0,21.0,,26.0,21.0,1.0,1.0,8.0,18.0,1.0,1.0,1.0,1.0
3850,speieju01,2007,ALDS1,LAA,AL,1.0,26.0,15.0,1.0,1.0,1.0,1.0,6.0,7.0,20.0,1.0,4.0,1.0,50.0,,1.0,1.0,1.0,1.0,11.0,1.0,15.0,1.0,34.0,1.0
3851,speiery01,2007,NLCS,COL,NL,1.0,1.0,1.0,1.0,1.0,1.0,26.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
3852,speiery01,2007,NLDS2,COL,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,21.0,,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0
3853,speiery01,2007,WS,COL,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
3854,timlimi01,2007,ALCS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,9.0,10.0,,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0
3855,timlimi01,2007,WS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,8.0,4.0,9.0,1.0,1.0,12.0,23.0,,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,1.0
3856,valvejo01,2007,NLCS,ARI,NL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,1.0,10.0,7.0,18.0,,1.0,1.0,1.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0
3857,valvejo01,2007,NLDS1,ARI,NL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,10.0,3.0,1.0,1.0,4.0,18.0,10.0,,1.0,1.0,1.0,1.0,13.0,50.0,1.0,1.0,1.0,1.0
3858,verasjo01,2007,ALDS2,NYA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,34.0,,26.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
3859,villoro01,2007,ALDS2,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
3860,vizcalu01,2007,ALDS2,NYA,AL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,7.0,1.0,67.0,,26.0,1.0,1.0,1.0,7.0,18.0,4.0,15.0,1.0,1.0
3861,wakefti01,2007,ALCS,BOS,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,15.0,9.0,20.0,21.0,7.0,21.0,27.0,,1.0,1.0,26.0,1.0,23.0,1.0,15.0,1.0,1.0,1.0
3862,wangch01,2007,ALDS2,NYA,AL,1.0,50.0,15.0,26.0,1.0,1.0,1.0,18.0,23.0,47.0,60.0,13.0,7.0,50.0,,1.0,1.0,50.0,1.0,35.0,1.0,34.0,1.0,1.0,18.0
3863,weaveje02,2007,ALDS1,LAA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,16.0,7.0,9.0,41.0,10.0,15.0,23.0,,1.0,1.0,1.0,1.0,22.0,1.0,6.0,1.0,1.0,18.0
3864,webbbr01,2007,NLCS,ARI,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,19.0,12.0,16.0,1.0,7.0,12.0,31.0,,1.0,21.0,1.0,1.0,26.0,1.0,12.0,1.0,1.0,18.0
3865,webbbr01,2007,NLDS1,ARI,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,22.0,7.0,5.0,1.0,10.0,26.0,16.0,,1.0,21.0,26.0,1.0,31.0,1.0,4.0,1.0,1.0,1.0
3866,westbja01,2007,ALCS,CLE,AL,26.0,26.0,15.0,26.0,1.0,1.0,1.0,39.0,26.0,20.0,21.0,13.0,21.0,35.0,,26.0,1.0,1.0,1.0,53.0,1.0,15.0,1.0,34.0,100.0
3867,westbja01,2007,ALDS2,CLE,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,16.0,15.0,24.0,21.0,1.0,4.0,41.0,,1.0,1.0,1.0,1.0,23.0,1.0,18.0,1.0,1.0,50.0
3868,woodke02,2007,NLDS1,CHN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,10.0,6.0,5.0,21.0,1.0,7.0,28.0,,1.0,1.0,1.0,1.0,12.0,18.0,4.0,1.0,1.0,18.0
3869,wuertmi01,2007,NLDS1,CHN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,7.0,1.0,,1.0,21.0,1.0,1.0,8.0,1.0,1.0,15.0,1.0,1.0
3870,zambrca01,2007,NLDS1,CHN,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,7.0,5.0,21.0,4.0,24.0,20.0,,1.0,1.0,1.0,1.0,23.0,1.0,4.0,1.0,1.0,18.0
3871,arredjo01,2008,ALDS1,LAA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,12.0,4.0,1.0,1.0,7.0,12.0,16.0,,1.0,1.0,1.0,1.0,16.0,18.0,1.0,1.0,1.0,1.0
3872,balfogr01,2008,ALCS,TBA,AL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,8.0,9.0,20.0,41.0,13.0,4.0,42.0,,1.0,1.0,26.0,1.0,18.0,1.0,15.0,1.0,1.0,1.0
3873,balfogr01,2008,ALDS2,TBA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,11.0,4.0,1.0,1.0,4.0,12.0,18.0,,1.0,1.0,1.0,1.0,14.0,18.0,1.0,1.0,1.0,1.0
3874,balfogr01,2008,WS,TBA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,1.0,10.0,7.0,34.0,,75.0,21.0,1.0,1.0,17.0,18.0,4.0,15.0,1.0,1.0
3875,beckejo02,2008,ALCS,BOS,AL,26.0,1.0,15.0,26.0,1.0,1.0,1.0,29.0,21.0,39.0,100.0,7.0,24.0,35.0,,1.0,1.0,26.0,1.0,42.0,1.0,28.0,1.0,1.0,18.0
3876,beckejo02,2008,ALDS1,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,16.0,15.0,16.0,41.0,13.0,18.0,38.0,,1.0,1.0,1.0,1.0,29.0,1.0,12.0,1.0,1.0,1.0
3877,beimejo01,2008,NLCS,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
3878,billich01,2008,NLCS,LAN,NL,1.0,50.0,15.0,26.0,1.0,1.0,1.0,16.0,20.0,39.0,21.0,23.0,26.0,47.0,,50.0,21.0,1.0,1.0,34.0,1.0,31.0,1.0,1.0,18.0
3879,billich01,2008,NLDS1,LAN,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,21.0,9.0,5.0,1.0,4.0,21.0,22.0,,1.0,21.0,1.0,1.0,26.0,1.0,4.0,1.0,1.0,18.0
3880,blantjo01,2008,NLCS,PHI,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,16.0,12.0,12.0,1.0,13.0,12.0,36.0,,50.0,1.0,1.0,1.0,25.0,1.0,9.0,1.0,1.0,18.0
3881,blantjo01,2008,NLDS2,PHI,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,9.0,5.0,21.0,1.0,21.0,22.0,,1.0,1.0,1.0,1.0,24.0,1.0,4.0,1.0,1.0,1.0
3882,blantjo01,2008,WS,PHI,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,7.0,9.0,41.0,7.0,21.0,19.0,,1.0,1.0,26.0,1.0,26.0,1.0,6.0,1.0,1.0,1.0
3883,bradfch01,2008,ALCS,TBA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,1.0,7.0,4.0,34.0,,26.0,1.0,1.0,1.0,15.0,1.0,4.0,1.0,1.0,18.0
3884,bradfch01,2008,ALDS2,TBA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,7.0,13.0,,1.0,1.0,1.0,1.0,9.0,34.0,1.0,1.0,1.0,34.0
3885,bradfch01,2008,WS,TBA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,15.0,,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0
3886,broxtjo01,2008,NLCS,LAN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,6.0,5.0,21.0,4.0,7.0,34.0,,1.0,1.0,1.0,1.0,11.0,34.0,4.0,1.0,1.0,1.0
3887,broxtjo01,2008,NLDS1,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,11.0,1.0,1.0,1.0,7.0,15.0,1.0,,1.0,1.0,1.0,1.0,13.0,34.0,1.0,1.0,1.0,1.0
3888,buehrma01,2008,ALDS2,CHA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,22.0,16.0,20.0,21.0,1.0,9.0,35.0,,1.0,1.0,1.0,1.0,31.0,1.0,15.0,15.0,1.0,18.0
3889,bushda01,2008,NLDS2,MIL,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,9.0,5.0,1.0,1.0,9.0,25.0,,1.0,1.0,1.0,1.0,22.0,1.0,4.0,1.0,1.0,1.0
3890,byrdpa01,2008,ALCS,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,9.0,16.0,41.0,1.0,7.0,34.0,,1.0,1.0,1.0,1.0,16.0,18.0,12.0,1.0,1.0,1.0
3891,condrcl01,2008,NLCS,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,18.0
3892,condrcl01,2008,NLDS2,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,7.0,4.0,34.0,,26.0,1.0,26.0,1.0,8.0,1.0,4.0,1.0,34.0,1.0
3893,cottsne01,2008,NLDS1,CHN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,4.0,9.0,18.0,,1.0,1.0,1.0,1.0,8.0,18.0,1.0,1.0,1.0,1.0
3894,danksjo01,2008,ALDS2,CHA,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,21.0,12.0,12.0,21.0,10.0,21.0,27.0,,1.0,1.0,1.0,1.0,31.0,1.0,9.0,1.0,1.0,1.0
3895,delcama01,2008,ALCS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,7.0,6.0,28.0,1.0,16.0,7.0,34.0,,1.0,1.0,1.0,1.0,15.0,1.0,20.0,1.0,1.0,1.0
3896,delcama01,2008,ALDS1,BOS,AL,26.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,4.0,15.0,,1.0,1.0,26.0,1.0,9.0,18.0,1.0,1.0,1.0,1.0
3897,dempsry01,2008,NLDS1,CHN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,15.0,7.0,16.0,21.0,23.0,7.0,24.0,,1.0,1.0,1.0,1.0,25.0,1.0,12.0,1.0,1.0,18.0
3898,doteloc01,2008,ALDS2,CHA,AL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,5.0,4.0,9.0,1.0,1.0,9.0,34.0,,1.0,21.0,1.0,1.0,7.0,18.0,6.0,1.0,1.0,1.0
3899,durbich01,2008,NLCS,PHI,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,7.0,6.0,5.0,21.0,7.0,7.0,34.0,,1.0,1.0,26.0,1.0,13.0,1.0,6.0,1.0,1.0,1.0
3900,durbich01,2008,NLDS2,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0,60.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
3901,durbich01,2008,WS,PHI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,34.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
3902,eyresc01,2008,NLCS,PHI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,,26.0,1.0,1.0,1.0,7.0,1.0,1.0,15.0,1.0,1.0
3903,eyresc01,2008,NLDS2,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,1.0,1.0,4.0,60.0,,1.0,1.0,1.0,1.0,7.0,1.0,4.0,15.0,1.0,1.0
3904,eyresc01,2008,WS,PHI,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
3905,floydga01,2008,ALDS2,CHA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,10.0,9.0,16.0,41.0,7.0,12.0,36.0,,1.0,1.0,1.0,1.0,17.0,1.0,12.0,1.0,1.0,1.0
3906,gagneer01,2008,NLDS2,MIL,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,4.0,15.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0
3907,gallayo01,2008,NLDS2,MIL,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,22.0,7.0,1.0,1.0,16.0,12.0,18.0,,26.0,1.0,1.0,1.0,31.0,1.0,9.0,15.0,1.0,18.0
3908,garzama01,2008,ALCS,TBA,AL,50.0,1.0,15.0,26.0,1.0,1.0,1.0,40.0,13.0,9.0,21.0,20.0,41.0,18.0,,1.0,1.0,26.0,1.0,55.0,1.0,6.0,1.0,1.0,1.0
3909,garzama01,2008,ALDS2,TBA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,19.0,12.0,20.0,1.0,13.0,12.0,31.0,,1.0,21.0,1.0,1.0,29.0,1.0,15.0,1.0,34.0,18.0
3910,garzama01,2008,WS,TBA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,10.0,16.0,60.0,7.0,21.0,27.0,,1.0,21.0,1.0,1.0,26.0,1.0,12.0,1.0,1.0,1.0
3911,hamelco01,2008,NLCS,PHI,NL,50.0,1.0,15.0,26.0,1.0,1.0,1.0,43.0,18.0,12.0,21.0,16.0,38.0,23.0,,1.0,1.0,1.0,1.0,56.0,1.0,9.0,1.0,34.0,50.0
3912,hamelco01,2008,NLDS2,PHI,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,25.0,4.0,1.0,1.0,4.0,26.0,9.0,,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0
3913,hamelco01,2008,WS,PHI,NL,26.0,1.0,15.0,26.0,1.0,1.0,1.0,40.0,16.0,16.0,21.0,10.0,24.0,22.0,,1.0,1.0,1.0,1.0,50.0,1.0,12.0,1.0,1.0,67.0
3914,happja01,2008,NLCS,PHI,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,1.0,7.0,7.0,37.0,,1.0,1.0,1.0,1.0,14.0,1.0,4.0,1.0,1.0,1.0
3915,harderi01,2008,NLDS1,CHN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,14.0,9.0,12.0,1.0,10.0,12.0,29.0,,50.0,1.0,1.0,1.0,22.0,1.0,9.0,1.0,1.0,1.0
3916,howeljp01,2008,ALCS,TBA,AL,1.0,26.0,72.0,1.0,1.0,1.0,1.0,17.0,9.0,9.0,1.0,10.0,18.0,26.0,,26.0,1.0,26.0,1.0,26.0,18.0,6.0,1.0,34.0,18.0
3917,howeljp01,2008,ALDS2,TBA,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,14.0,4.0,1.0,1.0,1.0,18.0,14.0,,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0
3918,howeljp01,2008,WS,TBA,AL,1.0,50.0,29.0,1.0,1.0,1.0,1.0,8.0,4.0,9.0,1.0,4.0,15.0,26.0,,1.0,21.0,26.0,1.0,11.0,1.0,6.0,1.0,1.0,1.0
3919,jacksed01,2008,ALCS,TBA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,7.0,12.0,1.0,,1.0,1.0,1.0,1.0,10.0,34.0,1.0,1.0,1.0,1.0
