playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,weight,height,bats,throws
moriage01,476.0,1.0,18.0,USA,MA,430.0,37.0,57.0,USA,MO,82.0,63.0,L,L
moriage02,719.0,55.0,21.0,USA,IL,1233.0,28.0,24.0,USA,FL,151.0,73.0,R,R
moriami01,1703.0,19.0,24.0,USA,NJ,,,,,,164.0,73.0,R,R
morilju01,1802.0,91.0,14.0,D.R.,San Pedro de Macoris,,,,,,157.0,75.0,R,R
morimsh01,1902.0,91.0,64.0,USA,NY,,,,,,177.0,73.0,L,L
morinmi01,1891.0,37.0,8.0,USA,MN,,,,,,195.0,83.0,R,R
morlajo01,1404.0,91.0,70.0,USA,OH,,,,,,142.0,73.0,R,R
morlebi01,774.0,1.0,74.0,USA,MI,1514.0,37.0,44.0,USA,TX,132.0,70.0,R,R
mormaal01,1647.0,1.0,18.0,USA,NC,,,,,,182.0,80.0,L,L
mormaru01,1570.0,28.0,90.0,USA,MO,,,,,,189.0,83.0,R,R
morneju01,1780.0,37.0,47.0,CAN,BC,,,,,,195.0,83.0,L,R
morofma01,1913.0,37.0,41.0,USA,FL,,,,,,157.0,68.0,B,R
morogda01,1493.0,19.0,84.0,USA,NY,,,,,,170.0,75.0,L,L
moronje01,1537.0,64.0,54.0,USA,TX,,,,,,157.0,78.0,R,R
moronji01,697.0,100.0,11.0,USA,MA,764.0,10.0,84.0,USA,PA,139.0,75.0,L,L
moronre01,1913.0,1.0,18.0,D.R.,Santiago,,,,,,251.0,68.0,R,R
morrebi01,808.0,28.0,27.0,USA,MA,1380.0,64.0,14.0,USA,AL,135.0,73.0,R,R
morriaj01,1835.0,100.0,1.0,USA,TX,,,,,,164.0,78.0,R,R
morriak01,1902.0,91.0,44.0,V.I.,St. Thomas,,,,,,176.0,75.0,R,R
morribi01,819.0,91.0,67.0,USA,MD,1260.0,19.0,80.0,USA,VA,140.0,73.0,R,R
morribr01,1846.0,19.0,90.0,USA,TN,,,,,,195.0,80.0,L,R
morribu01,797.0,28.0,60.0,USA,MO,1139.0,91.0,67.0,USA,MO,124.0,65.0,R,R
morrico01,1946.0,91.0,11.0,USA,MD,,,,,,176.0,83.0,R,R
morrida01,1393.0,46.0,34.0,USA,KY,,,,,,170.0,75.0,R,R
morrido01,1062.0,55.0,47.0,USA,NC,1501.0,55.0,11.0,USA,NC,164.0,83.0,R,R
morrie01,443.0,100.0,93.0,USA,NJ,711.0,55.0,31.0,USA,NJ,126.0,75.0,,
morried01,465.0,73.0,93.0,USA,NY,871.0,28.0,37.0,USA,PA,126.0,60.0,B,L
morried02,874.0,100.0,21.0,USA,AL,804.0,19.0,8.0,USA,FL,151.0,78.0,R,R
morrifr01,620.0,37.0,8.0,USA,MD,898.0,10.0,70.0,USA,MD,95.0,53.0,,R
morrigu01,830.0,64.0,93.0,USA,WV,831.0,64.0,44.0,USA,MI,151.0,70.0,R,R
morriha01,509.0,37.0,70.0,USA,RI,737.0,73.0,97.0,USA,MA,145.0,68.0,R,R
morriha02,1603.0,28.0,27.0,USA,AL,,,,,,170.0,80.0,L,L
morrija01,620.0,37.0,4.0,USA,MI,858.0,82.0,97.0,USA,MI,120.0,68.0,B,R
morrija02,1493.0,37.0,50.0,USA,MN,,,,,,164.0,80.0,R,R
morriji01,1460.0,73.0,74.0,USA,FL,,,,,,139.0,70.0,R,R
morriji02,1592.0,1.0,60.0,USA,TX,,,,,,189.0,80.0,L,L
morrijo01,388.0,10.0,60.0,USA,MA,804.0,28.0,4.0,USA,MA,114.0,68.0,R,R
morrijo02,399.0,100.0,97.0,USA,WI,162.0,28.0,93.0,USA,WI,,,,
morrijo03,432.0,,,CAN,ON,,,,,,129.0,65.0,L,
morrijo04,830.0,82.0,70.0,USA,KY,1260.0,19.0,64.0,USA,KY,155.0,70.0,R,R
morrijo05,929.0,1.0,50.0,USA,RI,1045.0,37.0,4.0,USA,MA,142.0,75.0,R,R
morrijo06,1338.0,64.0,74.0,USA,DE,,,,,,164.0,78.0,R,L
morrijo07,1559.0,10.0,74.0,USA,NY,,,,,,151.0,75.0,L,L
morrilo01,1846.0,64.0,80.0,USA,MO,,,,,,226.0,80.0,L,L
morrima01,1703.0,64.0,27.0,USA,NY,,,,,,182.0,85.0,R,R
morrimi01,520.0,10.0,18.0,USA,PA,1112.0,46.0,50.0,USA,PA,115.0,63.0,R,R
morrip01,377.0,1.0,1.0,United Kingdom,Denbighshire,162.0,100.0,27.0,USA,WI,,,,
morriph01,819.0,82.0,57.0,USA,IN,1112.0,1.0,57.0,USA,KY,157.0,78.0,B,R
morrito01,443.0,37.0,,USA,WI,925.0,73.0,74.0,USA,WI,145.0,70.0,,
morrito02,542.0,64.0,47.0,USA,MO,403.0,19.0,87.0,USA,MO,101.0,50.0,,
morriwa01,664.0,1.0,100.0,USA,TX,1193.0,64.0,4.0,USA,TX,,70.0,R,R
morriwa02,1703.0,1.0,34.0,USA,LA,,,,,,157.0,70.0,L,R
morrobr01,1813.0,55.0,84.0,USA,CA,,,,,,179.0,80.0,R,R
morsebu01,929.0,73.0,11.0,USA,CA,1541.0,28.0,18.0,USA,NV,107.0,65.0,L,R
morseha01,730.0,100.0,18.0,USA,MN,1367.0,46.0,60.0,USA,MN,120.0,63.0,R,R
morsemi01,1791.0,19.0,70.0,USA,FL,,,,,,226.0,85.0,R,R
mortecl01,1824.0,28.0,31.0,USA,ID,,,,,,151.0,83.0,R,R
mortobu01,1228.0,100.0,41.0,USA,DC,1795.0,1.0,44.0,USA,WA,139.0,68.0,R,R
mortoca01,1371.0,1.0,57.0,USA,MO,1487.0,28.0,37.0,USA,OK,170.0,73.0,R,R
mortoch01,377.0,82.0,37.0,USA,OH,657.0,100.0,27.0,USA,OH,107.0,65.0,R,R
mortoch02,1802.0,91.0,37.0,USA,NJ,,,,,,189.0,85.0,R,R
mortoco01,1791.0,28.0,31.0,USA,FL,,,,,,207.0,85.0,R,R
mortogu01,808.0,46.0,1.0,USA,AL,831.0,82.0,57.0,USA,AL,139.0,75.0,R,R
mortogu02,1216.0,91.0,11.0,USA,AL,1902.0,37.0,34.0,USA,OH,170.0,78.0,R,R
mortoke01,1636.0,64.0,8.0,USA,CT,,,,,,151.0,78.0,R,L
mortosp01,421.0,64.0,21.0,USA,PA,604.0,55.0,57.0,USA,PA,,,,L
morynwa01,1172.0,28.0,37.0,USA,MN,1661.0,55.0,67.0,USA,IL,176.0,78.0,L,R
moschro01,1382.0,10.0,47.0,USA,CA,,,,,,139.0,78.0,R,R
moscogu01,1802.0,91.0,44.0,Venezuela,Aragua,,,,,,170.0,75.0,R,R
moscojo01,1891.0,64.0,47.0,USA,CA,,,,,,182.0,83.0,R,R
mosebll01,1537.0,91.0,14.0,USA,AR,,,,,,170.0,80.0,L,R
mosebro01,1813.0,73.0,44.0,USA,FL,,,,,,164.0,83.0,R,R
moseldu01,1780.0,100.0,84.0,USA,TX,,,,,,189.0,83.0,R,R
moselea01,741.0,73.0,21.0,USA,OH,1220.0,55.0,1.0,USA,OH,130.0,65.0,R,R
moserar01,1051.0,64.0,27.0,USA,TX,1742.0,64.0,47.0,USA,TX,126.0,70.0,R,R
moserwa01,675.0,10.0,87.0,USA,NC,992.0,100.0,31.0,USA,PA,132.0,65.0,R,R
mosesfe99,366.0,37.0,41.0,USA,NY,229.0,37.0,14.0,USA,AL,,,,
mosesje01,1393.0,64.0,27.0,USA,MS,1956.0,19.0,84.0,USA,MA,182.0,80.0,R,R
mosesjo01,1515.0,64.0,27.0,USA,CA,,,,,,126.0,68.0,B,L
moseswa01,995.0,82.0,24.0,USA,GA,1581.0,82.0,31.0,USA,GA,120.0,68.0,L,L
moskapa01,1471.0,100.0,64.0,USA,MO,,,,,,170.0,78.0,R,R
moskido01,642.0,100.0,64.0,USA,CA,1086.0,1.0,34.0,USA,CA,132.0,73.0,R,R
moskoda01,1835.0,28.0,90.0,USA,SC,,,,,,170.0,75.0,R,L
mosolji01,940.0,64.0,67.0,USA,WA,1434.0,100.0,90.0,USA,OR,152.0,68.0,L,R
mosquju01,1681.0,1.0,93.0,Panama,Panama,,,,,,151.0,73.0,R,R
mossbr01,1802.0,73.0,50.0,USA,GA,,,,,,182.0,75.0,L,R
mossch01,1007.0,19.0,64.0,USA,MS,1594.0,82.0,27.0,USA,MS,120.0,68.0,R,R
mossda01,1725.0,91.0,77.0,Australia,New South Wales,,,,,,154.0,73.0,R,L
mossho01,1084.0,82.0,54.0,USA,NC,1568.0,37.0,21.0,USA,MD,151.0,70.0,R,R
mossido01,1205.0,1.0,34.0,USA,CA,1969.0,55.0,60.0,USA,ID,164.0,75.0,L,L
mossle01,1161.0,37.0,44.0,USA,OK,1876.0,64.0,93.0,USA,FL,176.0,70.0,R,R
mossma01,940.0,28.0,57.0,USA,IN,1487.0,10.0,18.0,USA,GA,139.0,73.0,R,L
mossoea01,1161.0,55.0,67.0,USA,TN,1554.0,100.0,93.0,USA,OH,139.0,75.0,L,R
mossra01,896.0,100.0,14.0,USA,TN,1688.0,64.0,27.0,USA,TN,151.0,75.0,R,R
mostijo01,841.0,46.0,1.0,USA,IL,1313.0,100.0,31.0,USA,IL,130.0,63.0,R,R
motaan01,1614.0,19.0,11.0,D.R.,Distrito Nacional,,,,,,145.0,68.0,R,R
motada01,1714.0,82.0,27.0,D.R.,El Seibo,,,,,,145.0,73.0,R,R
motagu01,1692.0,55.0,80.0,D.R.,San Pedro de Macoris,,,,,,220.0,88.0,R,R
motajo01,1603.0,19.0,50.0,D.R.,Distrito Nacional,1956.0,91.0,18.0,D.R.,,114.0,65.0,B,R
motama01,1305.0,10.0,57.0,D.R.,Distrito Nacional,,,,,,120.0,68.0,R,R
motleda01,1548.0,1.0,67.0,USA,OK,,,,,,165.0,65.0,R,R
mottbi01,1084.0,46.0,37.0,USA,FL,1728.0,10.0,80.0,USA,FL,114.0,63.0,R,R
motteja01,1791.0,46.0,70.0,USA,MI,,,,,,176.0,73.0,R,R
motteta01,1868.0,73.0,57.0,USA,FL,,,,,,164.0,75.0,R,R
mottoch01,1670.0,82.0,47.0,USA,GA,,,,,,195.0,80.0,R,R
mottocu01,1327.0,73.0,77.0,USA,LA,1849.0,1.0,67.0,USA,MD,125.0,63.0,R,R
motzfr01,542.0,82.0,1.0,USA,PA,965.0,19.0,57.0,USA,OH,120.0,73.0,,
mouldgl01,1073.0,73.0,90.0,USA,OK,1635.0,91.0,87.0,USA,GA,145.0,73.0,R,R
moultal01,730.0,1.0,50.0,USA,MA,1287.0,55.0,31.0,USA,MA,114.0,58.0,R,R
mouncto01,1714.0,10.0,24.0,USA,CA,,,,,,132.0,78.0,L,L
mountbi01,421.0,100.0,34.0,CAN,ON,296.0,37.0,60.0,CAN,ON,107.0,58.0,L,R
mountfr01,443.0,37.0,54.0,USA,NY,898.0,91.0,60.0,USA,NY,151.0,70.0,R,R
mountry01,1957.0,10.0,57.0,USA,FL,,,,,,207.0,83.0,R,R
moustmi01,1857.0,73.0,34.0,USA,CA,,,,,,201.0,73.0,L,R
moutoja01,1636.0,100.0,93.0,USA,CO,,,,,,139.0,65.0,R,R
moutoly01,1647.0,37.0,41.0,USA,LA,,,,,,220.0,83.0,R,R
mowera01,763.0,55.0,37.0,USA,IN,1287.0,64.0,44.0,USA,FL,120.0,60.0,L,R
mowremi01,708.0,19.0,77.0,USA,PA,1005.0,19.0,64.0,USA,PA,145.0,68.0,R,R
mowryjo01,973.0,28.0,18.0,USA,MO,1635.0,10.0,27.0,USA,MO,167.0,73.0,B,R
moyaga01,1935.0,1.0,27.0,Venezuela,Zulia,,,,,,201.0,73.0,L,L
moyast01,1891.0,64.0,27.0,P.R.,,,,,,,245.0,90.0,L,R
moyered01,719.0,64.0,47.0,USA,OH,1206.0,91.0,57.0,USA,FL,,,,R
moyerja01,1570.0,91.0,57.0,USA,PA,,,,,,132.0,73.0,L,L
moylape01,1747.0,100.0,4.0,Australia,Western Australia,,,,,,195.0,80.0,R,R
moynami01,399.0,,,USA,IL,363.0,28.0,27.0,USA,IL,126.0,65.0,L,R
mroziro01,1216.0,73.0,50.0,USA,PA,1782.0,82.0,60.0,USA,NJ,120.0,70.0,R,L
mudroph01,1294.0,1.0,37.0,USA,CO,,,,,,157.0,75.0,R,R
muellbi01,1106.0,91.0,27.0,USA,MI,1728.0,82.0,77.0,USA,IL,145.0,75.0,R,R
muellbi02,1670.0,19.0,54.0,USA,MO,,,,,,139.0,70.0,B,R
muelldo01,1183.0,28.0,44.0,USA,MO,1862.0,100.0,90.0,USA,MO,151.0,73.0,L,R
muellgo01,1128.0,100.0,31.0,USA,MD,1795.0,73.0,21.0,USA,MD,170.0,83.0,R,R
muellhe01,874.0,73.0,50.0,USA,MO,1380.0,1.0,74.0,USA,MO,117.0,63.0,L,L
muellhe02,1018.0,55.0,64.0,USA,MO,1528.0,82.0,8.0,USA,FL,129.0,58.0,B,R
muellle01,1095.0,19.0,11.0,USA,IL,1876.0,82.0,80.0,USA,IL,157.0,80.0,R,R
muellra01,1018.0,19.0,24.0,USA,KS,1635.0,46.0,93.0,USA,PA,139.0,65.0,R,R
muellwa01,819.0,100.0,18.0,USA,MO,1327.0,64.0,50.0,USA,MO,120.0,63.0,R,R
muellwi01,1504.0,64.0,97.0,USA,WI,,,,,,195.0,83.0,R,R
muffebi01,1216.0,73.0,67.0,USA,IN,1822.0,46.0,47.0,USA,LA,167.0,75.0,R,R
muichjo01,918.0,91.0,74.0,USA,MO,1621.0,55.0,4.0,USA,MO,139.0,78.0,R,R
muirjo01,1128.0,91.0,84.0,USA,MD,1447.0,46.0,80.0,USA,MD,135.0,75.0,L,L
mujiced01,1813.0,37.0,31.0,Venezuela,Carabobo,,,,,,195.0,80.0,R,R
mujicjo01,1946.0,46.0,93.0,Venezuela,Carabobo,,,,,,231.0,78.0,R,R
mulcahu01,1029.0,73.0,27.0,USA,MA,1728.0,82.0,60.0,USA,PA,157.0,78.0,R,R
muldema01,1736.0,64.0,14.0,USA,IL,,,,,,170.0,88.0,L,L
muldomi01,399.0,28.0,,Ireland,Westmeath,,,,,,126.0,63.0,,
mulhote01,1581.0,19.0,27.0,USA,PA,,,,,,170.0,80.0,R,L
mullato01,432.0,1.0,97.0,Ireland,,965.0,28.0,80.0,USA,IL,126.0,68.0,B,
mulle01,355.0,64.0,70.0,USA,OH,577.0,82.0,87.0,USA,OH,,,,
mullebi01,841.0,1.0,74.0,USA,MO,1327.0,37.0,11.0,USA,MO,120.0,63.0,R,R
mullech01,763.0,19.0,47.0,USA,WA,1220.0,46.0,18.0,USA,WA,114.0,68.0,R,R
mulleco01,1857.0,10.0,80.0,USA,VA,,,,,,164.0,83.0,R,R
mullefr01,962.0,100.0,67.0,USA,CA,1394.0,82.0,64.0,USA,CA,132.0,68.0,R,R
mullegr01,940.0,73.0,80.0,USA,MI,1447.0,10.0,1.0,USA,CA,129.0,65.0,R,R
mullejo01,399.0,1.0,,USA,PA,496.0,1.0,87.0,USA,PA,,,L,L
mulleky01,1957.0,82.0,21.0,USA,TX,,,,,,232.0,90.0,R,L
mullemo01,1073.0,10.0,27.0,USA,WA,1889.0,10.0,90.0,USA,WA,126.0,65.0,L,R
mullesc01,1714.0,1.0,54.0,USA,TX,,,,,,157.0,78.0,R,L
mullice01,1924.0,82.0,1.0,USA,NC,,,,,,139.0,63.0,L,L
mullidi01,1084.0,19.0,57.0,USA,PA,1608.0,100.0,47.0,USA,TX,129.0,73.0,L,L
mullied01,819.0,64.0,87.0,USA,MO,1474.0,19.0,47.0,USA,CA,110.0,65.0,R,R
mullifr01,1515.0,37.0,44.0,USA,CA,,,,,,145.0,73.0,R,R
mullige01,664.0,55.0,11.0,USA,OH,965.0,1.0,21.0,USA,IN,155.0,70.0,R,R
mulligr01,1670.0,100.0,41.0,USA,FL,,,,,,120.0,68.0,L,L
mullihe01,465.0,28.0,54.0,CAN,NB,871.0,91.0,24.0,USA,MA,120.0,65.0,R,
mulliji01,631.0,1.0,27.0,USA,PA,1126.0,100.0,18.0,USA,PA,136.0,68.0,R,R
mullijo01,,,,USA,PA,,,,,,,,,
mullijo02,1029.0,55.0,100.0,USA,MA,1528.0,46.0,14.0,USA,MA,182.0,83.0,R,R
mullipa01,1073.0,91.0,1.0,USA,PA,1702.0,64.0,44.0,USA,PA,157.0,78.0,L,R
mullira01,1504.0,1.0,47.0,USA,CA,,,,,,122.0,70.0,L,R
mullise01,1658.0,28.0,80.0,USA,CA,,,,,,182.0,78.0,R,R
mulredo01,808.0,100.0,57.0,USA,MA,1233.0,55.0,87.0,USA,MA,132.0,70.0,R,R
mulrofr01,918.0,28.0,24.0,USA,IA,1514.0,91.0,34.0,USA,WA,132.0,73.0,R,R
mulvejo01,421.0,82.0,87.0,USA,RI,751.0,64.0,67.0,USA,PA,142.0,70.0,R,R
mulveke01,1824.0,37.0,84.0,USA,NJ,,,,,,176.0,75.0,R,R
mumphje01,1460.0,73.0,27.0,USA,TX,,,,,,151.0,78.0,B,R
muncejo01,410.0,91.0,57.0,USA,PA,604.0,19.0,47.0,USA,PA,120.0,63.0,,
munchja01,774.0,91.0,50.0,USA,PA,1260.0,46.0,24.0,USA,PA,132.0,78.0,L,L
muncrbo01,1062.0,1.0,90.0,USA,OK,1661.0,10.0,18.0,USA,TX,157.0,78.0,R,R
muncyma01,1879.0,64.0,80.0,USA,TX,,,,,,189.0,73.0,L,R
mundige01,377.0,91.0,64.0,USA,LA,510.0,82.0,37.0,USA,LA,170.0,78.0,R,R
mundybi01,763.0,46.0,90.0,USA,OH,1153.0,73.0,74.0,USA,MI,112.0,68.0,L,L
mungere01,1084.0,82.0,11.0,USA,TX,1661.0,55.0,74.0,USA,TX,170.0,78.0,R,R
mungova01,1007.0,46.0,24.0,USA,SC,1514.0,10.0,37.0,USA,SC,151.0,78.0,R,R
munizca01,1780.0,19.0,37.0,USA,CA,,,,,,157.0,75.0,R,R
munizma01,1404.0,100.0,100.0,P.R.,,,,,,,157.0,70.0,R,R
munnho01,344.0,55.0,84.0,USA,NJ,510.0,10.0,54.0,USA,NY,,,,
munnisc01,1526.0,100.0,14.0,USA,OH,,,,,,139.0,73.0,R,R
munnsle01,973.0,100.0,1.0,USA,CA,1675.0,10.0,90.0,USA,IA,185.0,85.0,R,R
munoda01,1868.0,10.0,27.0,USA,CA,,,,,,164.0,75.0,B,R
munozan01,1979.0,1.0,50.0,Mexico,Sinaloa,,,,,,197.0,78.0,R,R
munozar01,1791.0,46.0,67.0,D.R.,Valverde,,,,,,151.0,65.0,L,L
munozbo01,1636.0,19.0,8.0,P.R.,,,,,,,216.0,90.0,R,R
munozjo01,1625.0,91.0,34.0,USA,IL,,,,,,126.0,70.0,B,R
munozmi01,1603.0,55.0,37.0,USA,CA,,,,,,157.0,78.0,L,L
munozno01,1625.0,91.0,34.0,Mexico,Estado de Mexico,,,,,,182.0,78.0,R,R
munozos01,1647.0,73.0,80.0,USA,FL,,,,,,182.0,80.0,R,R
munozpe01,1636.0,73.0,60.0,P.R.,,,,,,,132.0,70.0,R,R
munozya01,1935.0,1.0,74.0,D.R.,Maria Trinidad Sanchez,,,,,,170.0,70.0,R,R
munrope01,1714.0,46.0,44.0,USA,NY,,,,,,170.0,78.0,R,R
munsoer01,1736.0,82.0,8.0,USA,CA,,,,,,195.0,80.0,L,R
munsojo01,874.0,91.0,18.0,USA,PA,1594.0,10.0,77.0,USA,PA,150.0,65.0,L,R
munsore01,697.0,55.0,100.0,USA,OH,1139.0,10.0,60.0,USA,IN,,70.0,,R
munsoth01,1404.0,46.0,21.0,USA,OH,1434.0,64.0,4.0,USA,OH,157.0,70.0,R,R
muntesc01,1769.0,19.0,21.0,USA,NE,,,,,,245.0,88.0,R,R
munyajo01,443.0,91.0,44.0,USA,PA,979.0,10.0,57.0,USA,NY,,,,
murakma01,1371.0,37.0,18.0,Japan,Yamanashi,,,,,,145.0,73.0,L,L
murast01,1493.0,10.0,37.0,USA,LA,,,,,,155.0,78.0,R,R
muratto01,1824.0,37.0,64.0,Japan,Osaka,,,,,,139.0,73.0,L,R
murcebo01,1393.0,37.0,64.0,USA,OK,1822.0,55.0,37.0,USA,OK,120.0,70.0,L,R
murchsi01,664.0,91.0,67.0,USA,ME,898.0,46.0,18.0,USA,NH,195.0,78.0,R,R
murchti01,841.0,82.0,24.0,USA,NC,1206.0,82.0,64.0,USA,NC,151.0,73.0,R,L
murdowi01,609.0,19.0,44.0,USA,NY,925.0,82.0,93.0,USA,CA,,,,R
murfepe01,1924.0,37.0,4.0,USA,TN,,,,,,164.0,78.0,R,R
murffre01,1117.0,28.0,1.0,USA,TX,1822.0,91.0,90.0,USA,TX,164.0,80.0,R,R
murnati01,344.0,46.0,11.0,USA,CT,604.0,10.0,21.0,USA,MA,135.0,65.0,L,R
murph01,,,,,,,,,,,,,,
murphbi01,1371.0,37.0,21.0,USA,LA,,,,,,157.0,75.0,R,R
murphbi02,1780.0,37.0,27.0,USA,CA,,,,,,164.0,70.0,L,L
murphbo01,509.0,100.0,84.0,USA,NY,430.0,100.0,41.0,USA,NY,136.0,73.0,,
murphbu01,830.0,28.0,84.0,USA,CO,885.0,37.0,34.0,USA,CO,114.0,63.0,L,L
murphcl01,,,,,,,,,,,,,,
murphco01,476.0,82.0,47.0,USA,MA,563.0,64.0,1.0,USA,MA,82.0,65.0,,R
murphco02,553.0,91.0,1.0,USA,MA,979.0,100.0,44.0,USA,MA,114.0,63.0,L,R
murphda01,487.0,73.0,31.0,USA,NY,577.0,100.0,44.0,USA,NY,115.0,,,
murphda02,620.0,64.0,34.0,USA,PA,1112.0,91.0,70.0,USA,NJ,139.0,65.0,R,R
murphda03,620.0,37.0,11.0,USA,MA,912.0,28.0,24.0,USA,MA,,,,R
murphda04,1349.0,64.0,74.0,USA,MA,,,,,,151.0,70.0,L,R
murphda05,1504.0,19.0,37.0,USA,OR,,,,,,182.0,83.0,R,R
murphda06,1592.0,73.0,57.0,USA,CA,,,,,,164.0,78.0,R,R
murphda07,1780.0,82.0,57.0,USA,TX,,,,,,182.0,80.0,L,L
murphda08,1824.0,28.0,1.0,USA,FL,,,,,,199.0,75.0,L,R
murphdi01,1228.0,82.0,80.0,USA,OH,1983.0,100.0,37.0,USA,IN,132.0,70.0,L,L
murphdo01,1802.0,19.0,31.0,USA,CA,,,,,,157.0,68.0,R,R
murphdu01,730.0,100.0,57.0,USA,IL,1206.0,64.0,31.0,USA,FL,126.0,68.0,R,R
murphdw01,1493.0,19.0,57.0,USA,CA,,,,,,151.0,75.0,L,R
murphed01,631.0,1.0,37.0,USA,NY,845.0,1.0,93.0,USA,NY,152.0,75.0,,R
murphed02,786.0,82.0,4.0,USA,NY,1300.0,10.0,67.0,USA,PA,114.0,65.0,L,R
murphed03,1084.0,64.0,74.0,USA,IL,1594.0,100.0,31.0,USA,IL,157.0,70.0,R,R
murphfr01,620.0,28.0,18.0,USA,NY,537.0,91.0,11.0,USA,NY,,,R,R
murphho01,686.0,1.0,1.0,USA,AL,724.0,82.0,14.0,USA,TX,107.0,63.0,L,R
murphjo01,421.0,,,USA,PA,443.0,19.0,21.0,USA,PA,126.0,70.0,,
murphjo02,509.0,73.0,21.0,USA,MO,1059.0,19.0,90.0,USA,FL,120.0,70.0,,
murphjo03,653.0,37.0,64.0,USA,CT,1032.0,28.0,64.0,USA,MA,120.0,60.0,,
murphjo04,973.0,55.0,44.0,USA,NY,1313.0,1.0,44.0,USA,NY,157.0,78.0,R,R
murphjr01,1891.0,37.0,41.0,USA,FL,,,,,,170.0,70.0,R,R
murphla01,410.0,19.0,54.0,CAN,ON,523.0,82.0,18.0,USA,IN,132.0,63.0,L,
murphle01,763.0,1.0,21.0,USA,IN,1179.0,64.0,37.0,USA,WI,144.0,75.0,R,R
murphmi01,752.0,64.0,60.0,USA,PA,1072.0,82.0,84.0,USA,NY,132.0,65.0,R,R
murphmo01,520.0,10.0,44.0,USA,RI,885.0,82.0,8.0,USA,RI,120.0,63.0,R,R
murphpa01,410.0,1.0,4.0,USA,MA,737.0,37.0,50.0,USA,MA,120.0,68.0,R,R
murphpa02,1935.0,46.0,31.0,USA,AZ,,,,,,184.0,85.0,R,R
murphpa99,1526.0,91.0,90.0,USA,NY,,,,,,157.0,73.0,,R
murphro01,1548.0,37.0,84.0,USA,FL,,,,,,170.0,78.0,L,L
murphse01,1924.0,82.0,11.0,USA,NY,,,,,,205.0,80.0,R,R
murphto01,432.0,55.0,,USA,NY,577.0,100.0,47.0,USA,NY,101.0,58.0,,
murphto02,1382.0,100.0,97.0,USA,OH,,,,,,151.0,80.0,R,R
murphto03,1758.0,64.0,87.0,USA,NY,,,,,,151.0,73.0,B,R
murphto04,1891.0,28.0,8.0,USA,NY,,,,,,177.0,75.0,R,R
murphwa01,962.0,73.0,87.0,USA,NY,1394.0,19.0,74.0,USA,TX,145.0,75.0,R,R
murphwi01,487.0,19.0,74.0,USA,MA,,,,,,167.0,70.0,L,
murphya01,542.0,82.0,34.0,USA,MA,456.0,10.0,44.0,USA,MA,76.0,50.0,L,R
murraaj01,1791.0,19.0,54.0,USA,UT,,,,,,195.0,80.0,B,L
murraam01,1029.0,46.0,11.0,USA,MA,1675.0,10.0,18.0,USA,FL,107.0,60.0,L,L
murrabi01,808.0,73.0,18.0,USA,ME,952.0,73.0,44.0,USA,MA,126.0,70.0,B,R
murrabi99,487.0,28.0,41.0,USA,MA,871.0,19.0,54.0,USA,OH,,,,
murrabo01,863.0,55.0,11.0,USA,VT,1434.0,1.0,11.0,USA,NH,114.0,60.0,L,R
murraca01,1670.0,55.0,97.0,USA,TX,,,,,,157.0,70.0,R,R
murraco01,1879.0,28.0,70.0,USA,KS,,,,,,164.0,73.0,R,R
murrada01,1437.0,10.0,4.0,USA,TX,,,,,,176.0,83.0,R,R
murrada02,1692.0,91.0,67.0,USA,CA,,,,,,161.0,75.0,R,R
murraed01,830.0,37.0,24.0,USA,CT,1313.0,91.0,24.0,USA,WY,101.0,58.0,R,R
murraed02,1504.0,10.0,77.0,USA,CA,,,,,,157.0,78.0,B,R
murrage01,863.0,73.0,74.0,USA,NC,1112.0,82.0,57.0,USA,TN,170.0,78.0,R,R
murragl01,1658.0,91.0,74.0,USA,SC,,,,,,201.0,78.0,R,R
murrahe01,1692.0,28.0,60.0,USA,OH,,,,,,176.0,83.0,L,L
murraji01,642.0,1.0,50.0,USA,TX,979.0,28.0,80.0,USA,TX,145.0,68.0,R,L
murraji02,819.0,100.0,100.0,USA,PA,1353.0,55.0,47.0,USA,NY,182.0,78.0,B,L
murrajo01,1106.0,91.0,34.0,USA,PA,1728.0,82.0,60.0,USA,CA,126.0,73.0,L,L
murrala01,1471.0,28.0,1.0,USA,IL,,,,,,144.0,70.0,B,R
murrama01,1658.0,73.0,84.0,USA,MA,,,,,,220.0,88.0,L,R
murrami01,498.0,1.0,1.0,USA,MA,671.0,1.0,34.0,USA,MA,132.0,70.0,R,R
murrapa01,852.0,55.0,57.0,USA,NY,1487.0,91.0,14.0,USA,NY,139.0,73.0,R,L
murrara01,1073.0,82.0,37.0,USA,NC,1755.0,28.0,27.0,USA,TX,175.0,80.0,R,R
murrare01,708.0,19.0,11.0,USA,PA,1153.0,100.0,11.0,USA,PA,157.0,68.0,R,R
murrari01,1515.0,55.0,18.0,USA,CA,,,,,,164.0,83.0,R,R
murrato01,520.0,19.0,74.0,USA,NJ,898.0,46.0,84.0,USA,OH,107.0,60.0,R,
murrato02,929.0,28.0,97.0,USA,IL,1367.0,19.0,60.0,USA,IL,112.0,68.0,R,R
murreiv01,1360.0,28.0,77.0,Panama,Bocas del Toro,1795.0,82.0,24.0,USA,FL,164.0,78.0,R,R
