playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
schofdi02,1986,CAL,AL,ALCS,SS,86.0,88.0,192.0,15.0,70.0,26.0,31.0,1.0,,,
scottmi03,1986,HOU,NL,NLCS,P,15.0,26.0,55.0,3.0,13.0,13.0,1.0,1.0,,,
siskdo01,1986,NYN,NL,NLCS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
siskdo01,1986,NYN,NL,WS,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
smithda02,1986,HOU,NL,NLCS,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
stanlbo01,1986,BOS,AL,ALCS,P,29.0,1.0,18.0,1.0,4.0,1.0,1.0,1.0,,,
stanlbo01,1986,BOS,AL,WS,P,58.0,1.0,20.0,3.0,7.0,1.0,1.0,1.0,,,
staplda01,1986,BOS,AL,ALCS,1B,43.0,1.0,40.0,14.0,4.0,1.0,9.0,1.0,,,
staplda01,1986,BOS,AL,WS,1B,29.0,1.0,16.0,3.0,10.0,1.0,1.0,1.0,,,
strawda01,1986,NYN,NL,NLCS,RF,72.0,75.0,189.0,11.0,1.0,1.0,1.0,1.0,,,
strawda01,1986,NYN,NL,WS,RF,86.0,88.0,183.0,22.0,1.0,1.0,1.0,1.0,,,
suttodo01,1986,CAL,AL,ALCS,P,15.0,13.0,30.0,2.0,4.0,1.0,1.0,1.0,,,
teufeti01,1986,NYN,NL,NLCS,2B,15.0,26.0,49.0,3.0,25.0,1.0,9.0,1.0,,,
teufeti01,1986,NYN,NL,WS,2B,29.0,38.0,64.0,4.0,10.0,13.0,9.0,1.0,,,
thondi01,1986,HOU,NL,NLCS,SS,72.0,38.0,93.0,8.0,28.0,1.0,16.0,1.0,,,
wallide01,1986,HOU,NL,NLCS,3B,58.0,38.0,113.0,4.0,19.0,1.0,1.0,1.0,,,
whitede03,1986,CAL,AL,ALCS,RF,29.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,,,
wilforo01,1986,CAL,AL,ALCS,2B,43.0,38.0,67.0,10.0,31.0,1.0,47.0,1.0,,,
wilsomo01,1986,NYN,NL,NLCS,CF,15.0,26.0,46.0,4.0,1.0,1.0,1.0,1.0,,,
wilsomo01,1986,NYN,NL,NLCS,LF,72.0,50.0,138.0,15.0,4.0,1.0,9.0,1.0,,,
wilsomo01,1986,NYN,NL,WS,CF,1.0,13.0,22.0,4.0,1.0,1.0,1.0,1.0,,,
wilsomo01,1986,NYN,NL,WS,LF,86.0,63.0,147.0,14.0,7.0,1.0,1.0,1.0,,,
wittmi01,1986,CAL,AL,ALCS,P,15.0,26.0,54.0,3.0,13.0,1.0,1.0,1.0,,,
aldremi01,1987,SFN,NL,NLCS,RF,29.0,26.0,55.0,6.0,1.0,1.0,1.0,1.0,,,
alexado01,1987,DET,AL,ALCS,P,15.0,26.0,28.0,2.0,4.0,1.0,1.0,1.0,,,
atherke01,1987,MIN,AL,ALCS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
atherke01,1987,MIN,AL,WS,P,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
berenju01,1987,MIN,AL,ALCS,P,43.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,,,
berenju01,1987,MIN,AL,WS,P,29.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
bergmda01,1987,DET,AL,ALCS,1B,1.0,1.0,10.0,8.0,1.0,1.0,1.0,1.0,,,
blylebe01,1987,MIN,AL,ALCS,P,15.0,26.0,41.0,1.0,4.0,1.0,1.0,1.0,,,
blylebe01,1987,MIN,AL,WS,P,15.0,26.0,40.0,1.0,4.0,1.0,1.0,1.0,,,
brenlbo01,1987,SFN,NL,NLCS,C,72.0,63.0,135.0,31.0,7.0,1.0,1.0,1.0,21.0,,
brookto01,1987,DET,AL,ALCS,3B,58.0,63.0,112.0,4.0,46.0,1.0,1.0,1.0,,,
brunato01,1987,MIN,AL,ALCS,RF,58.0,63.0,132.0,12.0,1.0,1.0,1.0,1.0,,,
brunato01,1987,MIN,AL,WS,RF,86.0,88.0,177.0,16.0,1.0,1.0,1.0,1.0,,,
butersa01,1987,MIN,AL,ALCS,C,1.0,13.0,19.0,8.0,1.0,1.0,1.0,1.0,1.0,,
butersa01,1987,MIN,AL,WS,C,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,
clarkwi02,1987,SFN,NL,NLCS,1B,86.0,88.0,180.0,68.0,22.0,13.0,77.0,1.0,,,
colemvi01,1987,SLN,NL,NLCS,LF,86.0,88.0,183.0,11.0,4.0,1.0,1.0,1.0,,,
colemvi01,1987,SLN,NL,WS,LF,86.0,88.0,177.0,12.0,7.0,1.0,1.0,1.0,,,
coxda01,1987,SLN,NL,NLCS,P,15.0,26.0,52.0,5.0,16.0,1.0,16.0,1.0,,,
coxda01,1987,SLN,NL,WS,P,29.0,26.0,36.0,2.0,4.0,1.0,1.0,1.0,,,
davidma01,1987,MIN,AL,WS,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
davisch01,1987,SFN,NL,NLCS,CF,72.0,75.0,123.0,13.0,4.0,13.0,9.0,1.0,,,
dayleke01,1987,SLN,NL,NLCS,P,29.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
dayleke01,1987,SLN,NL,WS,P,43.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
downske01,1987,SFN,NL,NLCS,P,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
draveda01,1987,SFN,NL,NLCS,P,15.0,26.0,46.0,1.0,7.0,1.0,1.0,1.0,,,
driesda01,1987,SLN,NL,NLCS,1B,43.0,38.0,82.0,29.0,10.0,13.0,16.0,1.0,,,
driesda01,1987,SLN,NL,WS,1B,43.0,50.0,80.0,30.0,4.0,1.0,1.0,1.0,,,
evansda01,1987,DET,AL,ALCS,1B,58.0,63.0,120.0,48.0,7.0,13.0,9.0,1.0,,,
evansda01,1987,DET,AL,ALCS,3B,1.0,1.0,10.0,1.0,4.0,26.0,1.0,1.0,,,
fordcu01,1987,SLN,NL,NLCS,RF,43.0,26.0,64.0,8.0,1.0,1.0,1.0,1.0,,,
fordcu01,1987,SLN,NL,WS,RF,43.0,50.0,88.0,6.0,1.0,1.0,1.0,1.0,,,
forscbo01,1987,SLN,NL,NLCS,P,29.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
forscbo01,1987,SLN,NL,WS,P,29.0,1.0,20.0,2.0,1.0,1.0,9.0,1.0,,,
frazige01,1987,MIN,AL,WS,P,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,,,
gaettga01,1987,MIN,AL,ALCS,3B,58.0,63.0,132.0,10.0,22.0,1.0,9.0,1.0,,,
gaettga01,1987,MIN,AL,WS,3B,86.0,88.0,180.0,8.0,46.0,1.0,16.0,1.0,,,
gagnegr01,1987,MIN,AL,ALCS,SS,58.0,63.0,132.0,11.0,40.0,26.0,16.0,1.0,,,
gagnegr01,1987,MIN,AL,WS,SS,86.0,88.0,180.0,8.0,61.0,26.0,16.0,1.0,,,
garresc01,1987,SFN,NL,NLCS,P,15.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,,,
gibsoki01,1987,DET,AL,ALCS,LF,58.0,63.0,129.0,12.0,1.0,1.0,1.0,1.0,,,
gladdda01,1987,MIN,AL,ALCS,LF,58.0,63.0,132.0,14.0,1.0,1.0,1.0,1.0,,,
gladdda01,1987,MIN,AL,WS,LF,86.0,88.0,180.0,14.0,1.0,1.0,1.0,1.0,,,
hammaat01,1987,SFN,NL,NLCS,P,15.0,26.0,25.0,1.0,4.0,1.0,1.0,1.0,,,
heathmi02,1987,DET,AL,ALCS,C,29.0,38.0,73.0,16.0,1.0,1.0,1.0,1.0,1.0,,
hennemi01,1987,DET,AL,ALCS,P,29.0,1.0,16.0,1.0,7.0,1.0,1.0,1.0,,,
hernawi01,1987,DET,AL,ALCS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
herndla01,1987,DET,AL,ALCS,RF,15.0,26.0,49.0,3.0,1.0,13.0,1.0,1.0,,,
herrto01,1987,SLN,NL,NLCS,2B,86.0,88.0,183.0,13.0,34.0,13.0,24.0,1.0,,,
herrto01,1987,SLN,NL,WS,2B,86.0,88.0,177.0,26.0,52.0,1.0,9.0,1.0,,,
hortori01,1987,SLN,NL,NLCS,P,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
hortori01,1987,SLN,NL,WS,P,15.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
hrbekke01,1987,MIN,AL,ALCS,1B,58.0,63.0,132.0,45.0,10.0,1.0,24.0,1.0,,,
hrbekke01,1987,MIN,AL,WS,1B,86.0,88.0,177.0,75.0,7.0,1.0,24.0,1.0,,,
kinger01,1987,DET,AL,ALCS,P,15.0,1.0,17.0,2.0,4.0,1.0,1.0,1.0,,,
krukomi01,1987,SFN,NL,NLCS,P,1.0,13.0,28.0,3.0,7.0,1.0,9.0,1.0,,,
lacosmi01,1987,SFN,NL,NLCS,P,15.0,1.0,11.0,1.0,7.0,1.0,1.0,1.0,,,
lakest01,1987,SLN,NL,WS,C,29.0,13.0,31.0,10.0,4.0,1.0,1.0,1.0,1.0,,
larkige01,1987,MIN,AL,WS,1B,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
laudnti01,1987,MIN,AL,ALCS,C,58.0,50.0,114.0,35.0,7.0,1.0,1.0,1.0,1.0,,
laudnti01,1987,MIN,AL,WS,C,86.0,88.0,177.0,51.0,7.0,1.0,9.0,1.0,1.0,,
lawleto01,1987,SLN,NL,NLCS,3B,15.0,13.0,37.0,1.0,13.0,1.0,1.0,1.0,,,
lawleto01,1987,SLN,NL,NLCS,RF,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,,
lawleto01,1987,SLN,NL,WS,3B,29.0,38.0,76.0,4.0,19.0,13.0,9.0,1.0,,,
leffecr01,1987,SFN,NL,NLCS,P,29.0,1.0,7.0,1.0,7.0,1.0,9.0,1.0,,,
lemonch01,1987,DET,AL,ALCS,CF,58.0,63.0,129.0,15.0,4.0,1.0,1.0,1.0,,,
leonaje01,1987,SFN,NL,NLCS,LF,86.0,88.0,180.0,16.0,4.0,1.0,1.0,1.0,,,
lindeji01,1987,SLN,NL,NLCS,1B,58.0,50.0,103.0,38.0,7.0,1.0,24.0,1.0,,,
lindeji01,1987,SLN,NL,WS,1B,72.0,38.0,99.0,31.0,7.0,38.0,16.0,1.0,,,
lindeji01,1987,SLN,NL,WS,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
lombast01,1987,MIN,AL,ALCS,2B,58.0,50.0,117.0,10.0,28.0,13.0,24.0,1.0,,,
lombast01,1987,MIN,AL,WS,2B,72.0,75.0,144.0,11.0,73.0,1.0,24.0,1.0,,,
magrajo01,1987,SLN,NL,NLCS,P,1.0,13.0,13.0,1.0,4.0,1.0,1.0,1.0,,,
magrajo01,1987,SLN,NL,WS,P,15.0,26.0,23.0,2.0,4.0,1.0,1.0,1.0,,,
maldoca01,1987,SFN,NL,NLCS,RF,58.0,63.0,126.0,9.0,1.0,1.0,1.0,1.0,,,
mathegr01,1987,SLN,NL,NLCS,P,15.0,26.0,32.0,1.0,1.0,1.0,1.0,1.0,,,
mathegr01,1987,SLN,NL,WS,P,1.0,13.0,12.0,1.0,4.0,1.0,1.0,1.0,,,
mcgeewi01,1987,SLN,NL,NLCS,CF,86.0,88.0,183.0,18.0,1.0,1.0,1.0,1.0,,,
mcgeewi01,1987,SLN,NL,WS,CF,86.0,88.0,177.0,24.0,4.0,13.0,1.0,1.0,,,
melvibo01,1987,SFN,NL,NLCS,C,15.0,26.0,46.0,16.0,4.0,1.0,1.0,1.0,1.0,,
milneed01,1987,SFN,NL,NLCS,CF,43.0,13.0,58.0,10.0,1.0,1.0,1.0,1.0,,,
mitchke01,1987,SFN,NL,NLCS,3B,86.0,88.0,180.0,5.0,31.0,13.0,9.0,1.0,,,
morrija02,1987,DET,AL,ALCS,P,1.0,13.0,25.0,1.0,1.0,1.0,1.0,1.0,,,
morriji01,1987,DET,AL,ALCS,3B,1.0,1.0,10.0,2.0,7.0,1.0,1.0,1.0,,,
morrijo07,1987,SLN,NL,NLCS,RF,15.0,13.0,13.0,2.0,1.0,1.0,1.0,1.0,,,
morrijo07,1987,SLN,NL,WS,RF,1.0,1.0,13.0,3.0,1.0,1.0,1.0,1.0,,,
newmaal01,1987,MIN,AL,ALCS,2B,1.0,13.0,16.0,1.0,4.0,1.0,1.0,1.0,,,
newmaal01,1987,MIN,AL,WS,2B,29.0,13.0,37.0,2.0,7.0,1.0,1.0,1.0,,,
niekrjo01,1987,MIN,AL,WS,P,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,,,
nokesma01,1987,DET,AL,ALCS,C,29.0,26.0,58.0,13.0,7.0,1.0,1.0,1.0,1.0,,
oquenjo01,1987,SLN,NL,NLCS,3B,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
oquenjo01,1987,SLN,NL,NLCS,RF,58.0,50.0,101.0,9.0,1.0,1.0,1.0,1.0,,,
oquenjo01,1987,SLN,NL,WS,3B,43.0,50.0,103.0,2.0,31.0,1.0,1.0,1.0,,,
oquenjo01,1987,SLN,NL,WS,RF,29.0,38.0,76.0,9.0,1.0,1.0,1.0,1.0,,,
penato01,1987,SLN,NL,NLCS,C,86.0,88.0,183.0,61.0,16.0,1.0,1.0,1.0,1.0,,
penato01,1987,SLN,NL,WS,C,72.0,75.0,147.0,36.0,4.0,13.0,1.0,1.0,21.0,,
pendlte01,1987,SLN,NL,NLCS,3B,72.0,75.0,138.0,4.0,34.0,1.0,9.0,1.0,,,
petryda01,1987,DET,AL,ALCS,P,1.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,,,
pricejo02,1987,SFN,NL,NLCS,P,15.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,,,
puckeki01,1987,MIN,AL,ALCS,CF,58.0,63.0,132.0,9.0,1.0,1.0,1.0,1.0,,,
puckeki01,1987,MIN,AL,WS,CF,86.0,88.0,180.0,17.0,4.0,13.0,1.0,1.0,,,
reardje01,1987,MIN,AL,ALCS,P,43.0,1.0,17.0,1.0,4.0,1.0,1.0,1.0,,,
reardje01,1987,MIN,AL,WS,P,43.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
reuscri01,1987,SFN,NL,NLCS,P,15.0,26.0,31.0,1.0,10.0,13.0,1.0,1.0,,,
robindo01,1987,SFN,NL,NLCS,P,29.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
robinje02,1987,DET,AL,ALCS,P,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,
schatda01,1987,MIN,AL,ALCS,P,15.0,1.0,14.0,2.0,4.0,1.0,1.0,1.0,,,
schatda01,1987,MIN,AL,WS,P,29.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
sheripa01,1987,DET,AL,ALCS,RF,43.0,38.0,82.0,9.0,7.0,1.0,1.0,1.0,,,
smithoz01,1987,SLN,NL,NLCS,SS,86.0,88.0,183.0,12.0,58.0,13.0,31.0,1.0,,,
smithoz01,1987,SLN,NL,WS,SS,86.0,88.0,177.0,9.0,58.0,1.0,9.0,1.0,,,
speiech01,1987,SFN,NL,NLCS,2B,1.0,13.0,25.0,2.0,10.0,1.0,1.0,1.0,,,
strakle01,1987,MIN,AL,ALCS,P,1.0,13.0,9.0,1.0,7.0,1.0,1.0,1.0,,,
strakle01,1987,MIN,AL,WS,P,15.0,26.0,28.0,2.0,1.0,1.0,1.0,1.0,,,
tananfr01,1987,DET,AL,ALCS,P,1.0,13.0,17.0,1.0,4.0,1.0,1.0,1.0,,,
terrewa01,1987,DET,AL,ALCS,P,1.0,13.0,19.0,1.0,4.0,1.0,1.0,1.0,,,
thompro01,1987,SFN,NL,NLCS,2B,72.0,75.0,156.0,13.0,58.0,13.0,47.0,1.0,,,
thurmma01,1987,DET,AL,ALCS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
trammal01,1987,DET,AL,ALCS,SS,58.0,63.0,129.0,8.0,28.0,13.0,9.0,1.0,,,
tudorjo01,1987,SLN,NL,NLCS,P,15.0,26.0,47.0,1.0,13.0,1.0,1.0,1.0,,,
tudorjo01,1987,SLN,NL,WS,P,15.0,26.0,34.0,1.0,13.0,1.0,1.0,1.0,,,
tunnele01,1987,SLN,NL,WS,P,15.0,1.0,14.0,1.0,4.0,1.0,1.0,1.0,,,
uribejo01,1987,SFN,NL,NLCS,SS,86.0,88.0,180.0,14.0,64.0,1.0,54.0,1.0,,,
violafr01,1987,MIN,AL,ALCS,P,15.0,26.0,37.0,1.0,4.0,1.0,1.0,1.0,,,
violafr01,1987,MIN,AL,WS,P,29.0,38.0,59.0,2.0,16.0,1.0,1.0,1.0,,,
whitalo01,1987,DET,AL,ALCS,2B,58.0,63.0,129.0,13.0,43.0,1.0,9.0,1.0,,,
worreto01,1987,SLN,NL,NLCS,P,29.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
worreto01,1987,SLN,NL,NLCS,RF,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
worreto01,1987,SLN,NL,WS,P,43.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,,,
aguilri01,1988,NYN,NL,NLCS,P,29.0,1.0,22.0,1.0,4.0,1.0,1.0,1.0,,,
backmwa01,1988,NYN,NL,NLCS,2B,86.0,75.0,168.0,9.0,58.0,26.0,9.0,1.0,,,
barrema02,1988,BOS,AL,ALCS,2B,43.0,50.0,103.0,8.0,25.0,1.0,9.0,1.0,,,
belchti01,1988,LAN,NL,NLCS,P,15.0,26.0,47.0,2.0,1.0,1.0,1.0,1.0,,,
belchti01,1988,LAN,NL,WS,P,15.0,26.0,27.0,1.0,1.0,1.0,1.0,1.0,,,
benzito01,1988,BOS,AL,ALCS,1B,29.0,38.0,76.0,24.0,4.0,1.0,16.0,1.0,,,
boddimi01,1988,BOS,AL,ALCS,P,1.0,13.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
boggswa01,1988,BOS,AL,ALCS,3B,43.0,50.0,103.0,8.0,19.0,1.0,9.0,1.0,,,
burksel01,1988,BOS,AL,ALCS,CF,43.0,50.0,103.0,12.0,1.0,1.0,1.0,1.0,,,
burnsto02,1988,OAK,AL,WS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
cadargr01,1988,OAK,AL,ALCS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
cadargr01,1988,OAK,AL,WS,P,29.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
cansejo01,1988,OAK,AL,ALCS,RF,43.0,50.0,109.0,6.0,1.0,1.0,1.0,1.0,,,
cansejo01,1988,OAK,AL,WS,RF,58.0,63.0,131.0,10.0,1.0,1.0,1.0,1.0,,,
cartega01,1988,NYN,NL,NLCS,C,86.0,88.0,175.0,64.0,4.0,1.0,1.0,1.0,1.0,,
clemero02,1988,BOS,AL,ALCS,P,1.0,13.0,22.0,1.0,1.0,13.0,1.0,1.0,,,
coneda01,1988,NYN,NL,NLCS,P,29.0,26.0,37.0,2.0,1.0,1.0,1.0,1.0,,,
darliro01,1988,NYN,NL,NLCS,P,15.0,26.0,22.0,2.0,10.0,1.0,1.0,1.0,,,
davismi02,1988,LAN,NL,WS,RF,1.0,13.0,22.0,1.0,1.0,1.0,1.0,1.0,,,
davisst02,1988,OAK,AL,ALCS,P,1.0,13.0,20.0,1.0,7.0,1.0,1.0,1.0,,,
davisst02,1988,OAK,AL,WS,P,15.0,26.0,25.0,3.0,4.0,1.0,1.0,1.0,,,
dempsri01,1988,LAN,NL,NLCS,C,29.0,13.0,34.0,9.0,1.0,1.0,1.0,1.0,1.0,,
dempsri01,1988,LAN,NL,WS,C,15.0,13.0,46.0,15.0,4.0,1.0,1.0,1.0,1.0,,
dykstle01,1988,NYN,NL,NLCS,CF,86.0,50.0,115.0,11.0,1.0,1.0,1.0,1.0,,,
eckerde01,1988,OAK,AL,ALCS,P,43.0,1.0,19.0,3.0,1.0,1.0,1.0,1.0,,,
eckerde01,1988,OAK,AL,WS,P,15.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
elsteke01,1988,NYN,NL,NLCS,SS,58.0,38.0,85.0,9.0,22.0,26.0,16.0,1.0,,,
evansdw01,1988,BOS,AL,ALCS,RF,43.0,50.0,103.0,13.0,1.0,1.0,1.0,1.0,,,
fernasi01,1988,NYN,NL,NLCS,P,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
gallemi01,1988,OAK,AL,ALCS,2B,43.0,38.0,85.0,9.0,19.0,1.0,31.0,1.0,,,
gallemi01,1988,OAK,AL,WS,2B,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
gardnwe01,1988,BOS,AL,ALCS,P,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
gedmari01,1988,BOS,AL,ALCS,C,43.0,50.0,103.0,38.0,16.0,1.0,9.0,1.0,21.0,,
gibsoki01,1988,LAN,NL,NLCS,LF,86.0,88.0,169.0,19.0,4.0,13.0,1.0,1.0,,,
gonzajo02,1988,LAN,NL,NLCS,LF,43.0,1.0,18.0,4.0,1.0,1.0,1.0,1.0,,,
gonzajo02,1988,LAN,NL,WS,LF,15.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
gonzajo02,1988,LAN,NL,WS,RF,15.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
goodedw01,1988,NYN,NL,NLCS,P,29.0,26.0,56.0,2.0,10.0,1.0,1.0,1.0,,,
greenmi01,1988,BOS,AL,ALCS,LF,43.0,50.0,103.0,5.0,1.0,1.0,1.0,1.0,,,
griffal01,1988,LAN,NL,NLCS,SS,86.0,88.0,192.0,19.0,40.0,1.0,54.0,1.0,,,
griffal01,1988,LAN,NL,WS,SS,58.0,63.0,133.0,9.0,40.0,13.0,16.0,1.0,,,
hamilje01,1988,LAN,NL,NLCS,3B,86.0,88.0,189.0,11.0,31.0,26.0,1.0,1.0,,,
hamilje01,1988,LAN,NL,WS,3B,58.0,63.0,133.0,4.0,16.0,13.0,1.0,1.0,,,
hassero01,1988,OAK,AL,ALCS,C,43.0,26.0,64.0,15.0,1.0,1.0,1.0,1.0,1.0,,
hassero01,1988,OAK,AL,WS,C,43.0,38.0,81.0,31.0,4.0,1.0,1.0,1.0,1.0,,
hatchmi01,1988,LAN,NL,NLCS,1B,72.0,75.0,126.0,37.0,4.0,26.0,47.0,1.0,,,
hatchmi01,1988,LAN,NL,NLCS,LF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
hatchmi01,1988,LAN,NL,WS,LF,58.0,63.0,109.0,8.0,1.0,1.0,1.0,1.0,,,
hatchmi01,1988,LAN,NL,WS,RF,1.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,,,
heepda01,1988,LAN,NL,WS,LF,1.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,,,
hendeda01,1988,OAK,AL,ALCS,CF,43.0,50.0,109.0,14.0,1.0,26.0,1.0,1.0,,,
hendeda01,1988,OAK,AL,WS,CF,58.0,63.0,131.0,14.0,1.0,1.0,1.0,1.0,,,
hernake01,1988,NYN,NL,NLCS,1B,86.0,88.0,192.0,63.0,13.0,13.0,16.0,1.0,,,
hershor01,1988,LAN,NL,NLCS,P,43.0,38.0,75.0,4.0,10.0,1.0,1.0,1.0,,,
hershor01,1988,LAN,NL,WS,P,15.0,26.0,55.0,2.0,4.0,1.0,1.0,1.0,,,
holtobr01,1988,LAN,NL,NLCS,P,29.0,1.0,13.0,1.0,4.0,1.0,1.0,1.0,,,
holtobr01,1988,LAN,NL,WS,P,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,,,
honeyri01,1988,OAK,AL,ALCS,P,29.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
honeyri01,1988,OAK,AL,WS,P,29.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
hortori01,1988,LAN,NL,NLCS,P,43.0,1.0,14.0,1.0,4.0,1.0,9.0,1.0,,,
howelja01,1988,LAN,NL,NLCS,P,15.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
howelja01,1988,LAN,NL,WS,P,15.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
hubbagl01,1988,OAK,AL,WS,2B,43.0,50.0,102.0,6.0,22.0,13.0,1.0,1.0,,,
hurstbr01,1988,BOS,AL,ALCS,P,15.0,26.0,40.0,1.0,13.0,1.0,1.0,1.0,,,
javiest01,1988,OAK,AL,ALCS,LF,15.0,13.0,37.0,6.0,1.0,1.0,1.0,1.0,,,
javiest01,1988,OAK,AL,WS,LF,15.0,13.0,36.0,2.0,1.0,1.0,1.0,1.0,,,
jeffegr01,1988,NYN,NL,NLCS,3B,86.0,88.0,189.0,6.0,25.0,13.0,1.0,1.0,,,
johnsho01,1988,NYN,NL,NLCS,3B,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
johnsho01,1988,NYN,NL,NLCS,SS,58.0,50.0,109.0,8.0,28.0,13.0,1.0,1.0,,,
lansfca01,1988,OAK,AL,ALCS,3B,43.0,50.0,109.0,9.0,25.0,1.0,16.0,1.0,,,
lansfca01,1988,OAK,AL,WS,3B,58.0,63.0,131.0,10.0,22.0,1.0,9.0,1.0,,,
