,playerID,yearID,teamID,lgID,inseason,G,W,L,rank,plyrMgr
2192,mauchge01,1979,MIN,AL,1.0,162.0,82.0,80.0,28.0,N
2193,bambege01,1979,ML4,AL,1.0,161.0,95.0,66.0,10.0,N
2194,lemonbo01,1979,NYA,AL,1.0,65.0,35.0,32.0,28.0,N
2195,martibi02,1979,NYA,AL,13.0,95.0,56.0,41.0,28.0,N
2196,marshji01,1979,OAK,AL,1.0,162.0,55.0,108.0,55.0,N
2197,johnsda01,1979,SEA,AL,1.0,162.0,67.0,95.0,46.0,N
2198,corrapa01,1979,TEX,AL,1.0,162.0,83.0,79.0,19.0,N
2199,hartsro01,1979,TOR,AL,1.0,162.0,54.0,109.0,55.0,N
2200,coxbo01,1979,ATL,NL,1.0,160.0,66.0,94.0,46.0,N
2201,frankhe01,1979,CHN,NL,1.0,155.0,78.0,77.0,37.0,N
2202,amalfjo01,1979,CHN,NL,13.0,7.0,3.0,6.0,37.0,N
2203,mcnamjo99,1979,CIN,NL,1.0,161.0,90.0,71.0,1.0,N
2204,virdobi01,1979,HOU,NL,1.0,162.0,89.0,73.0,10.0,N
2205,lasorto01,1979,LAN,NL,1.0,162.0,79.0,83.0,19.0,N
2206,willidi02,1979,MON,NL,1.0,160.0,95.0,65.0,10.0,N
2207,torrejo01,1979,NYN,NL,1.0,163.0,63.0,99.0,46.0,N
2208,ozarkda99,1979,PHI,NL,1.0,133.0,65.0,67.0,28.0,N
2209,greenda02,1979,PHI,NL,13.0,30.0,20.0,12.0,28.0,N
2210,tannech01,1979,PIT,NL,1.0,163.0,98.0,64.0,1.0,N
2211,craigro01,1979,SDN,NL,1.0,161.0,68.0,93.0,37.0,N
2212,altobjo01,1979,SFN,NL,1.0,140.0,61.0,79.0,28.0,N
2213,bristda99,1979,SFN,NL,13.0,22.0,11.0,13.0,28.0,N
2214,boyerke01,1979,SLN,NL,1.0,163.0,86.0,76.0,19.0,N
2215,weaveea99,1980,BAL,AL,1.0,162.0,100.0,62.0,10.0,N
2216,zimmedo01,1980,BOS,AL,1.0,155.0,82.0,73.0,28.0,N
2217,peskyjo01,1980,BOS,AL,13.0,5.0,2.0,5.0,28.0,N
2218,fregoji01,1980,CAL,AL,1.0,160.0,65.0,95.0,46.0,N
2219,larusto01,1980,CHA,AL,1.0,162.0,70.0,90.0,37.0,N
2220,garcida99,1980,CLE,AL,1.0,160.0,79.0,81.0,46.0,N
2221,andersp01,1980,DET,AL,1.0,163.0,84.0,78.0,37.0,N
2222,freyji99,1980,KCA,AL,1.0,162.0,97.0,65.0,1.0,N
2223,mauchge01,1980,MIN,AL,1.0,125.0,55.0,71.0,19.0,N
2224,goryljo01,1980,MIN,AL,13.0,36.0,24.0,14.0,19.0,N
2225,rodgebu01,1980,ML4,AL,1.0,47.0,27.0,22.0,19.0,N
2226,bambege01,1980,ML4,AL,13.0,92.0,48.0,46.0,19.0,N
2227,rodgebu01,1980,ML4,AL,26.0,23.0,14.0,11.0,19.0,N
2228,howsedi01,1980,NYA,AL,1.0,162.0,103.0,60.0,1.0,N
2229,martibi02,1980,OAK,AL,1.0,162.0,83.0,79.0,10.0,N
2230,johnsda01,1980,SEA,AL,1.0,105.0,40.0,65.0,55.0,N
2231,willsma01,1980,SEA,AL,13.0,58.0,21.0,39.0,55.0,N
2232,corrapa01,1980,TEX,AL,1.0,163.0,76.0,85.0,28.0,N
2233,mattibo01,1980,TOR,AL,1.0,162.0,67.0,95.0,55.0,N
2234,coxbo01,1980,ATL,NL,1.0,161.0,81.0,80.0,28.0,N
2235,gomezpr01,1980,CHN,NL,1.0,90.0,39.0,53.0,46.0,N
2236,amalfjo01,1980,CHN,NL,13.0,72.0,27.0,47.0,46.0,N
2237,mcnamjo99,1980,CIN,NL,1.0,163.0,89.0,73.0,19.0,N
2238,virdobi01,1980,HOU,NL,1.0,163.0,93.0,70.0,1.0,N
2239,lasorto01,1980,LAN,NL,1.0,163.0,92.0,71.0,10.0,N
2240,willidi02,1980,MON,NL,1.0,162.0,90.0,72.0,10.0,N
2241,torrejo01,1980,NYN,NL,1.0,162.0,67.0,95.0,37.0,N
2242,greenda02,1980,PHI,NL,1.0,162.0,91.0,71.0,1.0,N
2243,tannech01,1980,PIT,NL,1.0,162.0,83.0,79.0,19.0,N
2244,colemje01,1980,SDN,NL,1.0,163.0,73.0,89.0,46.0,N
2245,bristda99,1980,SFN,NL,1.0,161.0,75.0,86.0,37.0,N
2246,boyerke01,1980,SLN,NL,1.0,51.0,19.0,34.0,28.0,N
2247,krolja99,1980,SLN,NL,13.0,1.0,1.0,2.0,28.0,N
2248,herzowh01,1980,SLN,NL,26.0,73.0,39.0,36.0,28.0,N
2249,schoere01,1980,SLN,NL,38.0,37.0,19.0,20.0,28.0,N
2250,weaveea99,1981,BAL,AL,1.0,105.0,59.0,47.0,10.0,N
2251,houkra01,1981,BOS,AL,1.0,108.0,59.0,50.0,10.0,N
2252,fregoji01,1981,CAL,AL,1.0,47.0,23.0,26.0,28.0,N
2253,mauchge01,1981,CAL,AL,13.0,63.0,30.0,35.0,28.0,N
2254,larusto01,1981,CHA,AL,1.0,106.0,55.0,53.0,19.0,N
2255,garcida99,1981,CLE,AL,1.0,103.0,53.0,52.0,37.0,N
2256,andersp01,1981,DET,AL,1.0,109.0,60.0,50.0,10.0,N
2257,freyji99,1981,KCA,AL,1.0,70.0,31.0,41.0,1.0,N
2258,howsedi01,1981,KCA,AL,13.0,33.0,21.0,14.0,1.0,N
2259,goryljo01,1981,MIN,AL,1.0,37.0,12.0,26.0,55.0,N
2260,gardnbi02,1981,MIN,AL,13.0,73.0,31.0,44.0,28.0,N
2261,rodgebu01,1981,ML4,AL,1.0,109.0,62.0,48.0,1.0,N
2262,michage01,1981,NYA,AL,1.0,82.0,49.0,35.0,1.0,N
2263,lemonbo01,1981,NYA,AL,13.0,25.0,12.0,15.0,46.0,N
2264,martibi02,1981,OAK,AL,1.0,109.0,64.0,46.0,1.0,N
2265,willsma01,1981,SEA,AL,1.0,25.0,7.0,19.0,46.0,N
2266,lachere01,1981,SEA,AL,13.0,85.0,39.0,48.0,37.0,N
2267,zimmedo01,1981,TEX,AL,1.0,105.0,58.0,49.0,10.0,N
2268,mattibo01,1981,TOR,AL,1.0,106.0,38.0,69.0,55.0,N
2269,coxbo01,1981,ATL,NL,1.0,107.0,51.0,57.0,28.0,N
2270,amalfjo01,1981,CHN,NL,1.0,106.0,39.0,65.0,37.0,N
2271,mcnamjo99,1981,CIN,NL,1.0,108.0,66.0,43.0,10.0,N
2272,virdobi01,1981,HOU,NL,1.0,110.0,61.0,50.0,1.0,N
2273,lasorto01,1981,LAN,NL,1.0,110.0,63.0,48.0,1.0,N
2274,willidi02,1981,MON,NL,1.0,81.0,45.0,38.0,1.0,N
2275,fanniji01,1981,MON,NL,13.0,27.0,17.0,12.0,1.0,N
2276,torrejo01,1981,NYN,NL,1.0,105.0,42.0,62.0,28.0,N
2277,greenda02,1981,PHI,NL,1.0,107.0,59.0,49.0,1.0,N
2278,tannech01,1981,PIT,NL,1.0,103.0,47.0,57.0,28.0,N
2279,howarfr01,1981,SDN,NL,1.0,110.0,42.0,69.0,46.0,N
2280,robinfr02,1981,SFN,NL,1.0,111.0,57.0,56.0,19.0,N
2281,herzowh01,1981,SLN,NL,1.0,103.0,59.0,44.0,10.0,N
2282,weaveea99,1982,BAL,AL,1.0,163.0,94.0,68.0,10.0,N
2283,houkra01,1982,BOS,AL,1.0,162.0,89.0,73.0,19.0,N
2284,mauchge01,1982,CAL,AL,1.0,162.0,93.0,69.0,1.0,N
2285,larusto01,1982,CHA,AL,1.0,162.0,87.0,75.0,19.0,N
2286,garcida99,1982,CLE,AL,1.0,162.0,78.0,84.0,55.0,N
2287,andersp01,1982,DET,AL,1.0,162.0,83.0,79.0,28.0,N
2288,howsedi01,1982,KCA,AL,1.0,162.0,90.0,72.0,10.0,N
2289,gardnbi02,1982,MIN,AL,1.0,162.0,60.0,102.0,55.0,N
2290,rodgebu01,1982,ML4,AL,1.0,47.0,24.0,25.0,1.0,N
2291,kuennha01,1982,ML4,AL,13.0,116.0,72.0,44.0,1.0,N
2292,lemonbo01,1982,NYA,AL,1.0,14.0,7.0,9.0,37.0,N
2293,michage01,1982,NYA,AL,13.0,86.0,45.0,43.0,37.0,N
2294,kingcl01,1982,NYA,AL,26.0,62.0,30.0,34.0,37.0,N
2295,martibi02,1982,OAK,AL,1.0,162.0,68.0,94.0,37.0,N
2296,lachere01,1982,SEA,AL,1.0,162.0,76.0,86.0,28.0,N
2297,zimmedo01,1982,TEX,AL,1.0,96.0,39.0,59.0,46.0,N
2298,johnsda01,1982,TEX,AL,13.0,66.0,27.0,41.0,46.0,N
2299,coxbo01,1982,TOR,AL,1.0,162.0,78.0,84.0,46.0,N
2300,torrejo01,1982,ATL,NL,1.0,162.0,89.0,73.0,1.0,N
2301,eliale01,1982,CHN,NL,1.0,162.0,73.0,89.0,37.0,N
2302,mcnamjo99,1982,CIN,NL,1.0,92.0,35.0,59.0,46.0,N
2303,nixonru01,1982,CIN,NL,13.0,70.0,28.0,44.0,46.0,N
2304,virdobi01,1982,HOU,NL,1.0,111.0,50.0,62.0,37.0,N
2305,lillibo01,1982,HOU,NL,13.0,51.0,29.0,24.0,37.0,N
2306,lasorto01,1982,LAN,NL,1.0,162.0,88.0,74.0,10.0,N
2307,fanniji01,1982,MON,NL,1.0,162.0,86.0,76.0,19.0,N
2308,bambege01,1982,NYN,NL,1.0,162.0,65.0,97.0,46.0,N
2309,corrapa01,1982,PHI,NL,1.0,162.0,89.0,73.0,10.0,N
2310,tannech01,1982,PIT,NL,1.0,162.0,84.0,78.0,28.0,N
2311,willidi02,1982,SDN,NL,1.0,162.0,81.0,81.0,28.0,N
2312,robinfr02,1982,SFN,NL,1.0,162.0,87.0,75.0,19.0,N
2313,herzowh01,1982,SLN,NL,1.0,162.0,92.0,70.0,1.0,N
2314,altobjo01,1983,BAL,AL,1.0,162.0,98.0,64.0,1.0,N
2315,houkra01,1983,BOS,AL,1.0,162.0,78.0,84.0,46.0,N
2316,mcnamjo99,1983,CAL,AL,1.0,162.0,70.0,92.0,37.0,N
2317,larusto01,1983,CHA,AL,1.0,162.0,99.0,63.0,1.0,N
2318,ferrami01,1983,CLE,AL,1.0,100.0,41.0,60.0,55.0,N
2319,corrapa01,1983,CLE,AL,13.0,62.0,31.0,33.0,55.0,N
2320,andersp01,1983,DET,AL,1.0,162.0,92.0,70.0,10.0,N
2321,howsedi01,1983,KCA,AL,1.0,163.0,79.0,83.0,10.0,N
2322,gardnbi02,1983,MIN,AL,1.0,162.0,70.0,92.0,46.0,N
2323,kuennha01,1983,ML4,AL,1.0,162.0,87.0,75.0,37.0,N
2324,martibi02,1983,NYA,AL,1.0,162.0,91.0,71.0,19.0,N
2325,borosst01,1983,OAK,AL,1.0,162.0,74.0,88.0,28.0,N
2326,lachere01,1983,SEA,AL,1.0,73.0,27.0,48.0,55.0,N
2327,crandde01,1983,SEA,AL,13.0,89.0,35.0,56.0,55.0,N
2328,raderdo02,1983,TEX,AL,1.0,163.0,77.0,85.0,19.0,N
2329,coxbo01,1983,TOR,AL,1.0,162.0,89.0,73.0,28.0,N
2330,torrejo01,1983,ATL,NL,1.0,162.0,88.0,74.0,10.0,N
2331,eliale01,1983,CHN,NL,1.0,123.0,55.0,69.0,37.0,N
2332,foxch01,1983,CHN,NL,13.0,39.0,18.0,23.0,37.0,N
2333,nixonru01,1983,CIN,NL,1.0,162.0,74.0,88.0,46.0,N
2334,lillibo01,1983,HOU,NL,1.0,162.0,85.0,77.0,19.0,N
2335,lasorto01,1983,LAN,NL,1.0,163.0,91.0,71.0,1.0,N
2336,virdobi01,1983,MON,NL,1.0,163.0,82.0,80.0,19.0,N
2337,bambege01,1983,NYN,NL,1.0,46.0,17.0,31.0,46.0,N
2338,howarfr01,1983,NYN,NL,13.0,116.0,53.0,64.0,46.0,N
2339,corrapa01,1983,PHI,NL,1.0,86.0,44.0,43.0,1.0,N
2340,owenspa99,1983,PHI,NL,13.0,77.0,48.0,31.0,1.0,N
2341,tannech01,1983,PIT,NL,1.0,162.0,84.0,78.0,10.0,N
2342,willidi02,1983,SDN,NL,1.0,163.0,81.0,81.0,28.0,N
2343,robinfr02,1983,SFN,NL,1.0,162.0,79.0,83.0,37.0,N
2344,herzowh01,1983,SLN,NL,1.0,162.0,79.0,83.0,28.0,N
2345,altobjo01,1984,BAL,AL,1.0,162.0,85.0,77.0,37.0,N
2346,houkra01,1984,BOS,AL,1.0,162.0,86.0,76.0,28.0,N
2347,mcnamjo99,1984,CAL,AL,1.0,162.0,81.0,81.0,10.0,N
2348,larusto01,1984,CHA,AL,1.0,162.0,74.0,88.0,37.0,N
2349,corrapa01,1984,CLE,AL,1.0,163.0,75.0,87.0,46.0,N
2350,andersp01,1984,DET,AL,1.0,162.0,104.0,59.0,1.0,N
2351,howsedi01,1984,KCA,AL,1.0,162.0,84.0,78.0,1.0,N
2352,gardnbi02,1984,MIN,AL,1.0,162.0,81.0,81.0,19.0,N
2353,lachere01,1984,ML4,AL,1.0,161.0,67.0,94.0,55.0,N
2354,berrayo01,1984,NYA,AL,1.0,162.0,87.0,75.0,19.0,N
2355,borosst01,1984,OAK,AL,1.0,44.0,21.0,25.0,28.0,N
2356,mooreja01,1984,OAK,AL,13.0,118.0,58.0,61.0,28.0,N
2357,crandde01,1984,SEA,AL,1.0,135.0,59.0,76.0,37.0,N
2358,cottich01,1984,SEA,AL,13.0,27.0,16.0,13.0,37.0,N
2359,raderdo02,1984,TEX,AL,1.0,161.0,69.0,92.0,55.0,N
2360,coxbo01,1984,TOR,AL,1.0,163.0,89.0,73.0,10.0,N
2361,torrejo01,1984,ATL,NL,1.0,162.0,80.0,82.0,19.0,N
2362,freyji99,1984,CHN,NL,1.0,161.0,96.0,65.0,1.0,N
2363,rappve99,1984,CIN,NL,1.0,121.0,52.0,70.0,37.0,N
2364,rosepe01,1984,CIN,NL,13.0,41.0,20.0,23.0,37.0,Y
2365,lillibo01,1984,HOU,NL,1.0,162.0,80.0,82.0,10.0,N
2366,lasorto01,1984,LAN,NL,1.0,162.0,79.0,83.0,28.0,N
2367,virdobi01,1984,MON,NL,1.0,131.0,64.0,67.0,37.0,N
2368,fanniji01,1984,MON,NL,13.0,30.0,15.0,17.0,37.0,N
2369,johnsda02,1984,NYN,NL,1.0,162.0,90.0,72.0,10.0,N
2370,owenspa99,1984,PHI,NL,1.0,162.0,81.0,81.0,28.0,N
2371,tannech01,1984,PIT,NL,1.0,162.0,75.0,87.0,46.0,N
2372,willidi02,1984,SDN,NL,1.0,162.0,92.0,70.0,1.0,N
2373,robinfr02,1984,SFN,NL,1.0,106.0,43.0,64.0,46.0,N
2374,ozarkda99,1984,SFN,NL,13.0,56.0,25.0,33.0,46.0,N
2375,herzowh01,1984,SLN,NL,1.0,162.0,84.0,78.0,19.0,N
2376,altobjo01,1985,BAL,AL,1.0,55.0,30.0,27.0,28.0,N
2377,ripkeca99,1985,BAL,AL,13.0,1.0,2.0,1.0,28.0,N
2378,weaveea99,1985,BAL,AL,26.0,105.0,54.0,53.0,28.0,N
2379,mcnamjo99,1985,BOS,AL,1.0,163.0,81.0,81.0,37.0,N
2380,mauchge01,1985,CAL,AL,1.0,162.0,90.0,72.0,10.0,N
2381,larusto01,1985,CHA,AL,1.0,163.0,85.0,77.0,19.0,N
2382,corrapa01,1985,CLE,AL,1.0,162.0,60.0,102.0,55.0,N
2383,andersp01,1985,DET,AL,1.0,161.0,84.0,77.0,19.0,N
2384,howsedi01,1985,KCA,AL,1.0,162.0,91.0,71.0,1.0,N
2385,gardnbi02,1985,MIN,AL,1.0,62.0,28.0,36.0,28.0,N
2386,millera99,1985,MIN,AL,13.0,100.0,51.0,51.0,28.0,N
2387,bambege01,1985,ML4,AL,1.0,161.0,71.0,90.0,46.0,N
2388,berrayo01,1985,NYA,AL,1.0,16.0,7.0,11.0,10.0,N
2389,martibi02,1985,NYA,AL,13.0,145.0,91.0,55.0,10.0,N
2390,mooreja01,1985,OAK,AL,1.0,162.0,77.0,85.0,37.0,N
2391,cottich01,1985,SEA,AL,1.0,162.0,74.0,88.0,46.0,N
2392,raderdo02,1985,TEX,AL,1.0,32.0,10.0,24.0,55.0,N
2393,valenbo02,1985,TEX,AL,13.0,129.0,54.0,76.0,55.0,N
2394,coxbo01,1985,TOR,AL,1.0,161.0,99.0,62.0,1.0,N
2395,haased01,1985,ATL,NL,1.0,121.0,51.0,71.0,37.0,N
2396,winebo01,1985,ATL,NL,13.0,41.0,17.0,26.0,37.0,N
2397,freyji99,1985,CHN,NL,1.0,162.0,77.0,84.0,28.0,N
2398,rosepe01,1985,CIN,NL,1.0,162.0,89.0,72.0,10.0,Y
2399,lillibo01,1985,HOU,NL,1.0,162.0,83.0,79.0,28.0,N
2400,lasorto01,1985,LAN,NL,1.0,162.0,95.0,67.0,1.0,N
2401,rodgebu01,1985,MON,NL,1.0,161.0,84.0,77.0,19.0,N
2402,johnsda02,1985,NYN,NL,1.0,162.0,98.0,64.0,10.0,N
2403,felskjo01,1985,PHI,NL,1.0,162.0,75.0,87.0,37.0,N
2404,tannech01,1985,PIT,NL,1.0,161.0,58.0,104.0,46.0,N
2405,willidi02,1985,SDN,NL,1.0,162.0,83.0,79.0,19.0,N
2406,davenji01,1985,SFN,NL,1.0,144.0,57.0,88.0,46.0,N
2407,craigro01,1985,SFN,NL,13.0,18.0,7.0,13.0,46.0,N
2408,herzowh01,1985,SLN,NL,1.0,162.0,101.0,61.0,1.0,N
2409,weaveea99,1986,BAL,AL,1.0,162.0,73.0,89.0,55.0,N
2410,mcnamjo99,1986,BOS,AL,1.0,161.0,95.0,66.0,1.0,N
2411,mauchge01,1986,CAL,AL,1.0,162.0,92.0,70.0,1.0,N
2412,larusto01,1986,CHA,AL,1.0,64.0,27.0,39.0,37.0,N
2413,raderdo02,1986,CHA,AL,13.0,2.0,2.0,2.0,37.0,N
2414,fregoji01,1986,CHA,AL,26.0,96.0,46.0,52.0,37.0,N
2415,corrapa01,1986,CLE,AL,1.0,163.0,84.0,78.0,37.0,N
2416,andersp01,1986,DET,AL,1.0,162.0,87.0,75.0,19.0,N
2417,howsedi01,1986,KCA,AL,1.0,88.0,41.0,49.0,19.0,N
2418,ferrami01,1986,KCA,AL,13.0,74.0,37.0,39.0,19.0,N
2419,millera99,1986,MIN,AL,1.0,139.0,59.0,80.0,46.0,N
2420,kellyto01,1986,MIN,AL,13.0,23.0,13.0,12.0,46.0,N
2421,bambege01,1986,ML4,AL,1.0,152.0,71.0,81.0,46.0,N
2422,trebeto99,1986,ML4,AL,13.0,9.0,7.0,4.0,46.0,N
2423,pinielo01,1986,NYA,AL,1.0,162.0,90.0,72.0,10.0,N
2424,mooreja01,1986,OAK,AL,1.0,73.0,30.0,45.0,19.0,N
2425,newmaje01,1986,OAK,AL,13.0,10.0,3.0,9.0,19.0,N
2426,larusto01,1986,OAK,AL,26.0,79.0,46.0,35.0,19.0,N
2427,cottich01,1986,SEA,AL,1.0,28.0,10.0,20.0,55.0,N
2428,martima01,1986,SEA,AL,13.0,1.0,1.0,2.0,55.0,N
2429,willidi02,1986,SEA,AL,26.0,133.0,58.0,75.0,55.0,N
2430,valenbo02,1986,TEX,AL,1.0,162.0,87.0,75.0,10.0,N
2431,williji03,1986,TOR,AL,1.0,163.0,86.0,76.0,28.0,N
2432,tannech01,1986,ATL,NL,1.0,161.0,72.0,89.0,46.0,N
2433,freyji99,1986,CHN,NL,1.0,56.0,24.0,34.0,37.0,N
2434,vukovjo01,1986,CHN,NL,13.0,2.0,2.0,2.0,37.0,N
2435,michage01,1986,CHN,NL,26.0,102.0,47.0,57.0,37.0,N
2436,rosepe01,1986,CIN,NL,1.0,162.0,86.0,76.0,10.0,Y
2437,lanieha01,1986,HOU,NL,1.0,162.0,96.0,66.0,1.0,N
2438,lasorto01,1986,LAN,NL,1.0,162.0,73.0,89.0,37.0,N
2439,rodgebu01,1986,MON,NL,1.0,161.0,78.0,83.0,28.0,N
2440,johnsda02,1986,NYN,NL,1.0,162.0,108.0,55.0,1.0,N
2441,felskjo01,1986,PHI,NL,1.0,161.0,86.0,75.0,10.0,N
2442,leylaji99,1986,PIT,NL,1.0,162.0,64.0,98.0,46.0,N
2443,borosst01,1986,SDN,NL,1.0,162.0,74.0,88.0,28.0,N
2444,craigro01,1986,SFN,NL,1.0,162.0,83.0,79.0,19.0,N
2445,herzowh01,1986,SLN,NL,1.0,161.0,79.0,82.0,19.0,N
2446,ripkeca99,1987,BAL,AL,1.0,162.0,67.0,95.0,46.0,N
2447,mcnamjo99,1987,BOS,AL,1.0,162.0,78.0,84.0,37.0,N
2448,mauchge01,1987,CAL,AL,1.0,162.0,75.0,87.0,55.0,N
2449,fregoji01,1987,CHA,AL,1.0,162.0,77.0,85.0,37.0,N
2450,corrapa01,1987,CLE,AL,1.0,87.0,32.0,57.0,55.0,N
2451,edwardo01,1987,CLE,AL,13.0,75.0,31.0,46.0,55.0,N
2452,andersp01,1987,DET,AL,1.0,162.0,98.0,64.0,1.0,N
2453,gardnbi02,1987,KCA,AL,1.0,126.0,62.0,64.0,10.0,N
2454,wathajo01,1987,KCA,AL,13.0,36.0,22.0,16.0,10.0,N
2455,kellyto01,1987,MIN,AL,1.0,162.0,85.0,77.0,1.0,N
2456,trebeto99,1987,ML4,AL,1.0,162.0,91.0,71.0,19.0,N
2457,pinielo01,1987,NYA,AL,1.0,162.0,89.0,73.0,28.0,N
2458,larusto01,1987,OAK,AL,1.0,162.0,81.0,81.0,19.0,N
2459,willidi02,1987,SEA,AL,1.0,162.0,78.0,84.0,28.0,N
2460,valenbo02,1987,TEX,AL,1.0,162.0,75.0,87.0,46.0,N
2461,williji03,1987,TOR,AL,1.0,162.0,96.0,66.0,10.0,N
2462,tannech01,1987,ATL,NL,1.0,161.0,69.0,92.0,37.0,N
2463,michage01,1987,CHN,NL,1.0,136.0,68.0,68.0,46.0,N
2464,lucchfr99,1987,CHN,NL,13.0,25.0,9.0,18.0,46.0,N
2465,rosepe01,1987,CIN,NL,1.0,162.0,84.0,78.0,10.0,N
2466,lanieha01,1987,HOU,NL,1.0,162.0,76.0,86.0,19.0,N
2467,lasorto01,1987,LAN,NL,1.0,162.0,73.0,89.0,28.0,N
2468,rodgebu01,1987,MON,NL,1.0,162.0,91.0,71.0,19.0,N
2469,johnsda02,1987,NYN,NL,1.0,162.0,92.0,70.0,10.0,N
2470,felskjo01,1987,PHI,NL,1.0,61.0,30.0,33.0,28.0,N
2471,eliale01,1987,PHI,NL,13.0,101.0,52.0,51.0,28.0,N
2472,leylaji99,1987,PIT,NL,1.0,162.0,80.0,82.0,28.0,N
2473,bowala01,1987,SDN,NL,1.0,162.0,65.0,97.0,46.0,N
2474,craigro01,1987,SFN,NL,1.0,162.0,90.0,72.0,1.0,N
2475,herzowh01,1987,SLN,NL,1.0,162.0,95.0,67.0,1.0,N
2476,ripkeca99,1988,BAL,AL,1.0,6.0,1.0,7.0,55.0,N
2477,robinfr02,1988,BAL,AL,13.0,155.0,55.0,101.0,55.0,N
2478,mcnamjo99,1988,BOS,AL,1.0,85.0,44.0,43.0,1.0,N
2479,morgajo01,1988,BOS,AL,13.0,77.0,47.0,32.0,1.0,N
2480,rojasco01,1988,CAL,AL,1.0,154.0,75.0,79.0,28.0,N
2481,stubimo01,1988,CAL,AL,13.0,8.0,1.0,9.0,28.0,N
2482,fregoji01,1988,CHA,AL,1.0,161.0,71.0,90.0,37.0,N
2483,edwardo01,1988,CLE,AL,1.0,162.0,78.0,84.0,46.0,N
2484,andersp01,1988,DET,AL,1.0,162.0,88.0,74.0,10.0,N
2485,wathajo01,1988,KCA,AL,1.0,161.0,84.0,77.0,19.0,N
2486,kellyto01,1988,MIN,AL,1.0,162.0,91.0,71.0,10.0,N
2487,trebeto99,1988,ML4,AL,1.0,162.0,87.0,75.0,28.0,N
2488,martibi02,1988,NYA,AL,1.0,68.0,41.0,29.0,37.0,N
2489,pinielo01,1988,NYA,AL,13.0,93.0,46.0,49.0,37.0,N
2490,larusto01,1988,OAK,AL,1.0,162.0,104.0,59.0,1.0,N
2491,willidi02,1988,SEA,AL,1.0,56.0,24.0,34.0,55.0,N
2492,snydeji02,1988,SEA,AL,13.0,105.0,46.0,60.0,55.0,N
2493,valenbo02,1988,TEX,AL,1.0,161.0,70.0,91.0,46.0,N
2494,williji03,1988,TOR,AL,1.0,162.0,87.0,75.0,19.0,N
2495,tannech01,1988,ATL,NL,1.0,39.0,13.0,28.0,46.0,N
2496,nixonru01,1988,ATL,NL,13.0,121.0,43.0,79.0,46.0,N
2497,zimmedo01,1988,CHN,NL,1.0,163.0,77.0,85.0,28.0,N
2498,rosepe01,1988,CIN,NL,1.0,23.0,12.0,13.0,10.0,N
2499,helmsto01,1988,CIN,NL,13.0,27.0,13.0,16.0,10.0,N
2500,rosepe01,1988,CIN,NL,26.0,111.0,64.0,48.0,10.0,N
2501,lanieha01,1988,HOU,NL,1.0,162.0,82.0,80.0,37.0,N
2502,lasorto01,1988,LAN,NL,1.0,162.0,94.0,67.0,1.0,N
2503,rodgebu01,1988,MON,NL,1.0,163.0,81.0,81.0,19.0,N
2504,johnsda02,1988,NYN,NL,1.0,160.0,100.0,60.0,1.0,N
2505,eliale01,1988,PHI,NL,1.0,153.0,60.0,92.0,46.0,N
2506,vukovjo01,1988,PHI,NL,13.0,9.0,6.0,5.0,46.0,N
2507,leylaji99,1988,PIT,NL,1.0,160.0,85.0,75.0,10.0,N
2508,bowala01,1988,SDN,NL,1.0,46.0,17.0,31.0,19.0,N
2509,mckeoja99,1988,SDN,NL,13.0,115.0,67.0,49.0,19.0,N
2510,craigro01,1988,SFN,NL,1.0,162.0,83.0,79.0,28.0,N
2511,herzowh01,1988,SLN,NL,1.0,162.0,76.0,86.0,37.0,N
2512,robinfr02,1989,BAL,AL,1.0,162.0,87.0,75.0,10.0,N
2513,morgajo01,1989,BOS,AL,1.0,162.0,83.0,79.0,19.0,N
2514,raderdo02,1989,CAL,AL,1.0,162.0,91.0,71.0,19.0,N
2515,torboje01,1989,CHA,AL,1.0,161.0,69.0,92.0,55.0,N
2516,edwardo01,1989,CLE,AL,1.0,143.0,65.0,78.0,46.0,N
2517,hartjo99,1989,CLE,AL,13.0,19.0,9.0,12.0,46.0,N
2518,andersp01,1989,DET,AL,1.0,162.0,59.0,103.0,55.0,N
2519,wathajo01,1989,KCA,AL,1.0,162.0,92.0,70.0,10.0,N
2520,kellyto01,1989,MIN,AL,1.0,162.0,80.0,82.0,37.0,N
2521,trebeto99,1989,ML4,AL,1.0,162.0,81.0,81.0,28.0,N
2522,greenda02,1989,NYA,AL,1.0,121.0,57.0,65.0,37.0,N
2523,dentbu01,1989,NYA,AL,13.0,40.0,19.0,23.0,37.0,N
2524,larusto01,1989,OAK,AL,1.0,162.0,99.0,63.0,1.0,N
2525,lefebji01,1989,SEA,AL,1.0,162.0,73.0,89.0,46.0,N
2526,valenbo02,1989,TEX,AL,1.0,162.0,83.0,79.0,28.0,N
2527,williji03,1989,TOR,AL,1.0,36.0,13.0,25.0,1.0,N
2528,gastoci01,1989,TOR,AL,13.0,126.0,77.0,50.0,1.0,N
2529,nixonru01,1989,ATL,NL,1.0,161.0,63.0,97.0,46.0,N
2530,zimmedo01,1989,CHN,NL,1.0,162.0,93.0,69.0,1.0,N
2531,rosepe01,1989,CIN,NL,1.0,125.0,59.0,66.0,37.0,N
2532,helmsto01,1989,CIN,NL,13.0,37.0,17.0,22.0,37.0,N
2533,howear01,1989,HOU,NL,1.0,162.0,86.0,76.0,19.0,N
